DATE,q.in,ec.in,t.in,q.HOL,q.RFD,q.FLS,q.RFR,q.TIM,q.FLY,q.CAN,q.CON,q.HRC,q.WTP,q.out,ec.out,t.out,da.0,dc.0,dd.0,de.0,p,et,RHmin,u2
6/29/2008,46.43962841,0.425,20.4,4.382315178,1.605565202,0,0.759174657,2.237030881,27.32575696,0.679604318,3.614928636,0.155742656,0.138886057,7.532281193,NA,NA,1.072896,0.70104,0.679704,0.606552,0,0.009144,24.9,2.676311728
6/30/2008,49.55448153,0.426,21.2,4.37466963,1.59848599,0,0.756342972,2.40693196,27.02078452,0.821188551,3.831835681,0.189722872,0.132752288,13.39386844,0.894,23.3,1.118616,0.758952,0.920496,0.786384,0.000338667,0.009990667,14.16666667,1.84529321
7/1/2008,52.10299773,0.408,21.3,4.379483494,1.583194893,0,0.744733065,2.57683304,27.04457067,0.622970625,3.755946532,0.198217926,0.137133552,17.81129651,0.772,24,1.149096,0.771144,0.996696,0.89916,0.005842,0.009313333,9.666666667,1.862654321
7/2/2008,56.35052471,NA,21.3,4.364475565,1.585743409,0,0.745299402,2.4918825,27.05391523,0.481386392,3.639281124,0.133089179,0.137571678,19.25545568,0.756,24.35,1.191768,0.79248,1.027176,0.92964,0.000677333,0.007958667,15.86666667,2.137731481
7/3/2008,63.42973636,NA,20.9,4.368439923,1.58008004,0,0.743600391,2.4918825,27.07147168,0.453069545,3.765857428,0.167069395,0.109531591,24.23922068,0.719,23.3,1.258824,0.85344,1.149096,1.03632,0,0.008636,37.73333333,3.270061728
7/4/2008,52.10299773,0.416,21.4,4.371837945,1.581495882,0,0.741335044,2.32198142,27.03465978,0.481386392,3.694215806,0.396435852,0.118732245,28.09031182,0.702,24.05,1.146048,0.832104,1.216152,1.115568,0,0.009652,13.03333333,1.539351852
7/5/2008,46.72279687,0.429,22,4.374952798,1.586309746,0,0.742750886,2.32198142,27.09837268,0.764554858,3.518934526,0.622970625,0.107340959,25.79664724,0.778,24.4,1.072896,0.704088,0.938784,1.069848,0.00127,0.008720667,11.33333333,1.778549383
7/6/2008,50.6871554,0.408,21.5,4.373536956,1.583478061,0,0.744166728,2.605149886,27.12980438,0.877822244,3.413029519,0.453069545,0.111722223,18.15109866,0.889,25.2,1.130808,0.752856,0.947928,0.905256,0.00254,0.006265333,17.16666667,1.920138889
7/7/2008,43.32477528,NA,20.8,4.375519135,1.585177072,0,0.741618212,3.199803665,27.10488556,0.707921165,3.511855314,0.189722872,0.123551635,21.52080341,0.776,23.75,1.030224,0.734568,0.963168,0.97536,0,0.007281333,27.93333333,1.782407407
7/8/2008,41.34259602,NA,21.3,4.393358748,1.584044398,0,0.742184549,2.746734119,27.05080038,0.651287472,3.437382008,0.198217926,0.120046624,17.21664273,0.867,23.6,0.999744,0.691896,0.758952,0.88392,8.47E-05,0.007112,23.73333333,1.761959877
7/9/2008,47.00596534,0.419,22,4.39307558,1.586876083,0,0.741335044,2.916635199,26.81180619,0.651287472,3.534225623,0.538020085,0.133628541,13.81862114,0.961,23.6,1.078992,0.752856,0.85344,0.801624,0,0.008974667,29.76666667,1.684799383
7/10/2008,46.15645994,0.417,22.2,4.393358748,1.580929545,0,0.742750886,2.718417273,26.77612697,0.736238011,3.756796037,0.566336932,0.142391068,17.4431775,0.827,24,1.069848,0.774192,0.9144,0.890016,0,0.010244667,11.23333333,1.603009259
7/11/2008,43.32477528,0.424,22.6,4.394774591,1.580363208,0,0.744733065,2.32198142,26.76026953,0.792871705,3.712621756,0.220871403,0.136695425,17.10337534,0.825,24.9,1.027176,0.758952,0.890016,0.880872,0,0.006773333,6.933333333,1.775462963
7/12/2008,41.90893295,0.434,21.3,4.391376569,1.58008004,0,0.741618212,2.237030881,26.7704636,0.679604318,2.601751865,0.368119006,0.128371025,15.77248355,0.875,23.1,1.008888,0.719328,0.762,0.850392,0,0.009482667,27.46666667,2.689429012
7/13/2008,41.34259602,0.434,21,4.385146863,1.583194893,0,0.742467718,2.293664574,26.80246163,0.566336932,2.010212939,0.622970625,0.102959695,15.8008004,0.892,21.55,0.999744,0.710184,0.80772,0.850392,0,0.009313333,15.06666667,2.260802469
7/14/2008,38.79407983,0.437,22.1,4.392226075,1.579796871,0,0.742750886,2.123763494,25.29543906,0.651287472,1.83663067,0.424752699,0.158163617,15.97070148,0.898,23.2,0.969264,0.688848,0.780288,0.856488,0.000508,0.009736667,11.86666667,1.760802469
7/15/2008,42.75843835,0.424,22.7,4.394208254,1.604715696,0,0.734255832,1.897228722,21.72015401,0.453069545,1.77376727,0.20671298,0.132752288,16.14060256,0.905,24.4,1.024128,0.679704,0.816864,0.859536,0.001100667,0.009482667,15.06666667,2.076388889
7/16/2008,52.95250312,NA,22.7,4.390810232,1.584044398,0,0.742750886,1.868911875,22.821113,0.424752699,1.7941554,0.198217926,0.135381046,17.49981119,0.918,25.3,1.155192,0.82296,1.063752,0.890016,0.000169333,0.008551333,17.56666667,2.137731481
7/17/2008,54.65151392,0.427,23.2,4.387412211,1.584044398,0,0.741335044,1.783961335,23.37923805,0.396435852,1.838612849,0.155742656,0.137571678,27.35407381,0.71,25.5,1.170432,0.850392,1.213104,1.100328,0.003048,0.007027333,15.6,1.576774691
7/18/2008,46.72279687,0.428,23.2,4.384014189,1.583478061,0,0.748697424,1.727327642,20.11232346,0.509703239,1.627369174,0.175564449,0.123989761,30.29902585,0.689,25.25,1.072896,0.789432,1.20396,1.15824,0,0.008466667,38.46666667,2.373842593
7/19/2008,41.90893295,0.456,22.6,4.387129042,1.581779051,0,0.744733065,6.824360028,18.86298419,0.453069545,1.366571016,0.209544665,0.11566536,31.43169971,0.739,25,1.008888,0.752856,1.2192,1.179576,8.47E-05,0.009821333,14.7,1.579089506
7/20/2008,30.86536278,0.472,23.8,4.393925085,1.580929545,0,0.743034055,1.953862415,10.7442611,0.453069545,1.354394772,0.311485312,0.115227234,31.14853125,0.785,24.75,0.841248,0.652272,1.155192,1.176528,0.000169333,0.009313333,16.26666667,2.239583333
7/21/2008,17.78297966,0.548,24.4,4.391659738,1.578664197,0,0.745865739,1.642377102,8.271350889,0.396435852,1.96943668,0.538020085,0.126618519,28.88318352,0.825,25.1,0.627888,0.490728,0.957072,1.130808,0,0.009398,13.36666667,1.69058642
7/22/2008,20.95446648,0.523,25.1,4.395057759,1.58376123,0,0.748414255,1.670693949,8.110228032,0.509703239,1.811428676,0.453069545,0.12530414,19.34040622,1.06,25.9,0.682752,0.496824,0.85344,0.932688,0,0.010837333,16.4,2.009645062
7/23/2008,22.20040773,0.494,25.1,4.395624096,1.585460241,0,0.748414255,1.699010795,9.473967364,0.509703239,1.668145433,0.167069395,0.135381046,18.94397037,1.11,26.15,0.70104,0.51816,0.859536,0.923544,0.000423333,0.009652,13,2.368441358
7/24/2008,22.17209088,0.486,24.9,4.39307558,1.581212714,0,0.746432076,1.755644489,10.65817789,0.424752699,1.661632558,0.144415918,0.105588454,17.35822696,1.08,26.7,0.70104,0.512064,0.795528,0.886968,0.000677333,0.007450667,17.86666667,2.282021605
7/25/2008,24.18258699,0.478,24.3,4.394774591,1.582345387,0,0.746148908,1.868911875,11.34486142,0.396435852,1.658517705,0.133089179,0.111284096,15.82911724,1.08,26.6,0.737616,0.530352,0.786384,0.850392,0.000677333,0.006942667,25.03333333,1.688657407
7/26/2008,26.78773687,NA,24,4.388828053,1.580929545,0,0.742750886,1.868911875,14.77459788,0.481386392,1.675790981,0.246356565,0.13976231,15.26278031,1.07,25.95,0.780288,0.557784,0.734568,0.8382,8.47E-05,0.007027333,24.3,1.454861111
7/27/2008,27.18417273,NA,24.3,4.404402319,1.582628556,0,0.741901381,1.699010795,17.93192627,0.538020085,1.830967301,0.453069545,0.128371025,13.90357168,1.08,25.3,0.789432,0.588264,0.71628,0.804672,0.007281333,0.008212667,24.56666667,1.555169753
7/28/2008,25.06040923,NA,24.9,4.389960727,1.580929545,0,0.739069696,1.614060256,16.84540887,0.453069545,2.243260587,0.368119006,0.114350981,12.91248205,1.07,26,0.752856,0.545592,0.70104,0.774192,0.000846667,0.007281333,28.13333333,2.135802469
7/29/2008,27.55229173,NA,24.1,4.410632025,1.315034356,0,0.57596466,1.812278182,15.25626744,0.424752699,2.111870419,0.144415918,0.117417865,12.4594125,1.08,25.85,0.795528,0.54864,0.749808,0.762,0,0.008636,27.16666667,1.844907407
7/30/2008,23.53129952,NA,24.5,4.416861731,0.459865589,0,0,1.614060256,15.74473304,0.396435852,2.050139693,0.12176244,0.107340959,13.62040321,1.06,25.95,0.725424,0.542544,0.734568,0.79248,0,0.009482667,9.4,1.460262346
7/31/2008,20.47308008,NA,25,4.442063725,0.460148757,0,0,1.614060256,13.02829795,0.396435852,2.047308008,0.110435702,0.119170371,12.26119457,1.11,25.85,0.673608,0.521208,0.74676,0.755904,0,0.01016,9.866666667,1.625771605
8/1/2008,21.94555611,0.496,24.9,4.423091437,0.461564599,0,0,1.699010795,10.42881143,0.453069545,2.059767421,0.12176244,0.101645316,12.8841652,1.12,25.75,0.697992,0.466344,0.743712,0.771144,0,0.012107333,8.366666667,1.926311728
8/2/2008,22.14377403,NA,24.4,4.440364714,0.709053839,0,0.161122857,1.500792869,10.33536584,0.424752699,2.046741672,0.424752699,0.099454685,11.75149133,1.16,25.35,0.70104,0.44196,0.630936,0.740664,0,0.010752667,6.766666667,2.584876543
8/3/2008,21.66238764,NA,25,4.294532954,1.583194893,0,0.745016234,1.812278182,10.2926074,0.424752699,2.038529786,0.339802159,0.102521569,9.825945767,1.13,25.5,0.694944,0.42672,0.591312,0.682752,0,0.009059333,9.2,2.100308642
8/4/2008,19.17050514,NA,25.2,4.276976509,1.581779051,0,0.744733065,1.953862415,10.29628859,0.424752699,2.033715922,0.124594125,0.107340959,8.353469744,1.19,26.2,0.652272,0.417576,0.560832,0.637032,0.000169333,0.006434667,17.33333333,1.99537037
8/5/2008,16.62198895,NA,24.9,4.459620169,1.583478061,0,0.745865739,2.123763494,10.31922523,0.396435852,1.601317675,0.118930756,0.102521569,7.532281193,1.21,25.15,0.606552,0.374904,0.51816,0.606552,0,0.007874,41.63333333,2.279320988
8/6/2008,16.73525633,NA,24.7,4.538057835,1.584327567,0,0.747847918,2.152080341,10.32460544,0.368119006,1.419806688,0.113267386,0.087625273,8.438420284,1.08,24.2,0.606552,0.356616,0.448056,0.64008,0.002878667,0.002878667,18.93333333,1.687885802
8/7/2008,20.58634747,NA,23.1,4.476327109,1.584610735,0,0.75124594,2.237030881,10.31129652,0.424752699,1.407347276,0.110435702,0.078862745,6.484557869,1.19,22.1,0.673608,0.341376,0.414528,0.560832,0.000508,0.006434667,66.23333333,2.510030864
8/8/2008,28.2602129,NA,22.7,4.470380571,1.584610735,0,0.75124594,2.690100426,10.38038962,0.453069545,1.975949555,0.116099071,0.084996515,5.606735625,NA,22.65,0.804672,0.469392,0.600456,0.527304,0.002116667,0.007789333,35.76666667,1.886959877
8/9/2008,32.28120511,NA,23.7,4.467832055,1.585460241,0,0.752095445,2.605149886,10.34102921,0.424752699,2.272426939,0.257683304,0.079300872,9.429509914,1.04,24.9,0.86868,0.56388,0.82296,0.67056,0.003894667,0.005249333,22.86666667,1.888117284
8/10/2008,31.43169971,NA,23.3,4.46868156,1.586026578,0,0.750962772,2.944952045,10.26740541,0.481386392,2.182379367,0.509703239,0.090254031,15.23446347,0.88,25.35,0.856488,0.56388,0.9144,0.8382,8.47E-05,0.00635,40.8,1.665123457
8/11/2008,37.3782375,NA,23.2,4.477459783,1.583194893,0,0.744449897,2.718417273,10.26400738,0.622970625,2.068262475,0.424752699,0.092006536,17.64139543,0.872,25.35,0.941832,0.591312,0.941832,0.893064,0.014224,0.009567333,24.46666667,1.147762346
8/12/2008,30.01585739,NA,24,4.462168686,1.58376123,0,0.740485538,3.086536278,10.12582117,0.538020085,1.814543529,0.141584233,0.114789107,20.89783278,0.877,25.35,0.835152,0.615696,1.088136,0.963168,0,0.007366,15.13333333,2.43441358
8/13/2008,22.03050665,NA,23.2,4.465566707,1.584044398,0,0.750396435,3.596239517,10.29827077,0.764554858,1.539020612,0.133089179,0.094635295,22.71011097,0.89,24,0.70104,0.569976,0.941832,1.00584,0.005588,0.006434667,19.36666667,1.813271605
8/14/2008,15.85743409,NA,22.5,4.458487496,1.581495882,0,0.750962772,3.171486818,10.28751037,0.906139091,1.38809182,0.135920864,0.083682135,19.53862415,1.05,23.5,0.591312,0.515112,0.832104,0.935736,0.007366,0.002286,37.36666667,2.312114198
8/15/2008,20.18991162,NA,19.9,4.475477604,1.586026578,0,0.750679603,6.682775795,10.4874273,1.132673864,1.416691835,0.311485312,0.092444663,16.31050364,1.19,21.2,0.667512,0.493776,0.810768,0.862584,0.013800667,0.001778,71.23333333,2.414351852
8/16/2008,28.03367812,NA,17.8,4.465849876,1.582911724,0,0.750679603,7.758815966,23.20055875,1.699010795,2.788076715,0.707921165,0.09156841,22.93664574,1.04,18.7,0.798576,0.576072,0.813816,1.008888,0.004148667,0.003471333,74.53333333,2.344907407
8/17/2008,39.36041676,NA,18.4,8.483160901,1.583194893,0,0.744733065,4.332477528,30.00594649,0.481386392,3.049441209,0.906139091,0.067909586,12.65763043,1.41,18.75,0.969264,0.646176,0.560832,0.765048,8.47E-05,0.004487333,57.3,1.511188272
8/18/2008,58.61587244,0.697,18.6,12.71907798,1.585460241,0.595786452,0.743034055,4.785547074,27.95495729,0.849505398,3.017726341,0.934455937,0.084996515,10.50555008,1.48,20.1,1.194816,0.765048,0.786384,0.704088,0,0.005503333,49.8,1.420910494
8/19/2008,31.71486818,0.717,20.8,7.438835599,1.580363208,1.846824735,0.738786528,4.445744915,25.47496787,0.736238011,3.002435244,0.679604318,0.086310894,20.7279317,1.13,19.75,0.859536,0.54864,0.691896,0.96012,0,0.005334,47.4,2.485339506
8/20/2008,25.96654832,NA,21,4.423091437,1.584610735,0,0.737370685,3.171486818,25.17594197,0.877822244,2.093464468,0.424752699,0.084996515,10.73208486,1.45,20.85,0.768096,0.527304,0.466344,0.710184,0,0.006942667,44.76666667,1.876929012
8/21/2008,25.00377554,0.773,22.8,1.673242465,1.580929545,0,0.746432076,2.605149886,23.30731326,0.821188551,2.078739708,0.453069545,0.095949674,8.070301278,1.64,22.35,0.752856,0.527304,0.381,0.627888,0,0.008974667,16.9,1.221064815
8/22/2008,17.95288074,0.819,23.3,0,1.581495882,0,0.749263761,2.123763494,20.46373553,1.16099071,2.080155551,0.651287472,0.095949674,6.909310568,1.67,23,0.627888,0.48768,0.417576,0.582168,0.007535333,0.005418667,20.23333333,2.488425926
8/23/2008,20.16159477,0.809,22.4,0,1.584893904,0,0.748414255,2.690100426,10.18472021,0.707921165,1.630484027,0.622970625,0.084558388,8.523370824,1.49,22.35,0.661416,0.414528,0.627888,0.643128,0,0.007366,51.3,2.307484568
8/24/2008,24.74892392,0.82,22.4,0,1.582345387,0,0.746148908,3.964358523,17.6739598,0.877822244,1.45265423,0.269010043,0.088063399,11.38337233,1.33,23.4,0.749808,0.54864,0.627888,0.728472,0,0.007196667,33.73333333,2.347608025
8/25/2008,22.56852673,0.914,22.9,0,1.581779051,0,0.739069696,2.916635199,21.21639731,0.821188551,1.369969038,0.240693196,0.106464706,10.73208486,1.32,23.5,0.713232,0.512064,0.51816,0.710184,0,0.006688667,24.03333333,1.695216049
8/26/2008,16.31050364,0.91,23.4,0,1.58376123,0,0.740485538,1.925545568,21.43132217,0.821188551,1.540153286,0.235029827,0.11084597,7.758815966,1.56,23.8,0.597408,0.478536,0.362712,0.615696,0,0.007027333,16.13333333,1.211033951
8/27/2008,10.27901531,0.969,23.8,0,1.58376123,0,0.748131087,1.670693949,14.53163933,0.736238011,2.133674391,0.209544665,0.113912855,5.436834545,NA,NA,0.478536,0.371856,0.35052,0.521208,0,0.006604,26.66666667,1.81558642
8/28/2008,8.63663821,0.966,22.7,0,1.583194893,0,0.745582571,2.067129801,9.844634885,0.906139091,2.031167406,0.16990108,0.108217212,5.861587244,NA,NA,0.44196,0.307848,0.445008,0.536448,0.022775333,0.005757333,23.96666667,1.94367284
8/29/2008,9.033074062,0.917,22.7,0,1.589424599,0,0.747281582,1.982179261,8.547440143,0.792871705,2.034565427,0.158574341,0.103835948,6.173072557,1.71,22.2,0.451104,0.313944,0.448056,0.545592,0.000169333,0.008128,46.73333333,2.328703704
8/30/2008,8.268519204,0.922,22.7,0,1.578381029,0,0.748697424,2.916635199,10.97079587,0.962772784,2.045325829,0.538020085,0.095949674,6.824360028,1.65,22.55,0.429768,0.323088,0.445008,0.57912,0,0.009652,26.76666667,2.958719136
8/31/2008,6.031488324,0.934,22,0,1.560541416,0,0.731990484,2.4918825,7.308861273,0.792871705,2.025504037,0.594653778,0.083244009,6.14475571,NA,22.05,0.368808,0.271272,0.47244,0.545592,0,0.009228667,35.73333333,5.018518519
9/1/2008,4.842180767,1,22.1,0,1.482386919,0,0.667994411,2.237030881,4.808483719,1.132673864,1.706090007,0.339802159,0.106902833,7.277429574,1.69,22.05,0.332232,0.24384,0.521208,0.597408,0,0.006265333,22.13333333,3.038966049
9/2/2008,3.058219432,0.767,17.5,0,1.482103751,0,0.671109264,2.152080341,4.619893521,0.792871705,1.585743409,0.246356565,0.100330937,7.758815966,1.65,20.45,0.271272,0.207264,0.484632,0.615696,0,0.006011333,25.76666667,2.507716049
9/3/2008,2.32198142,1.1,18.4,0,1.490881973,0,0.668843916,2.010496108,4.617061836,0.707921165,1.422921541,0.220871403,0.08674902,6.852676875,1.75,19.2,0.24384,0.188976,0.420624,0.57912,0,0.005672667,25.16666667,2.421682099
9/4/2008,4.559012301,1.09,18.1,0,1.486917614,0,0.671392433,1.585743409,4.62555689,0.849505398,1.32522842,0.201049611,0.109969717,6.173072557,1.85,18.8,0.323088,0.201168,0.374904,0.545592,0,0.004148667,31.23333333,1.882716049
9/5/2008,5.295250312,0.996,17.7,0,1.482103751,0,0.674224117,1.699010795,5.669032687,0.651287472,1.437646301,0.198217926,0.085872767,5.550101932,1.93,18.45,0.347472,0.237744,0.374904,0.524256,0,0.004487333,45.66666667,2.494984568
9/6/2008,3.511288977,1.03,18.3,0,1.483802761,0,0.668560748,1.982179261,6.107943809,0.736238011,1.389507662,0.192554557,0.094197168,5.465151392,1.93,18.6,0.286512,0.231648,0.39624,0.521208,0,0.00635,41.1,1.602237654
9/7/2008,2.548516193,1.08,19.2,0,1.481254245,0,0.673091443,2.067129801,6.108793315,0.877822244,1.346182887,0.184059503,0.104712201,5.550101932,1.86,20.2,0.252984,0.19812,0.36576,0.524256,0.000169333,0.001947333,32.66666667,2.180555556
9/8/2008,1.925545568,1.12,17.7,0,1.48408593,0,0.669410253,2.067129801,6.115589358,0.821188551,1.414143319,0.181227818,0.070100218,4.870497613,NA,NA,0.225552,0.179832,0.329184,0.496824,8.47E-05,0.005757333,72.63333333,2.729166667
9/9/2008,2.038812954,1.14,18,0,1.484652267,0,0.672808275,2.293664574,6.110209157,0.622970625,1.445575018,0.181227818,0.092882789,4.360794375,NA,NA,0.231648,0.176784,0.307848,0.475488,0,0.006265333,31.53333333,2.024305556
9/10/2008,1.387525483,1.2,19,0,1.483802761,0,0.672808275,2.123763494,6.107660641,0.594653778,1.407913612,0.172732764,0.097702179,3.936041676,2.08,19.9,0.204216,0.164592,0.277368,0.4572,0,0.005249333,17.5,1.483410494
9/11/2008,0.707921165,1.47,18,0,1.480121571,0,0.67563996,1.783961335,6.01563089,0.622970625,1.949331719,0.16423771,0.086310894,3.228120511,2.19,19.3,0.170688,0.146304,0.225552,0.420624,0.000931333,0.003217333,40.46666667,2.46412037
9/12/2008,0.821188551,1.48,18.2,0,1.484369098,0,0.674790454,1.585743409,5.345087962,0.736238011,2.165955596,0.167069395,0.084996515,2.463565653,2.35,19.15,0.176784,0.124968,0.222504,0.374904,8.47E-05,0.005926667,60.7,2.24537037
9/13/2008,23.58793321,1.25,18,0.775598428,1.487483951,0,0.675356791,1.614060256,4.633768776,0.679604318,2.176715997,0.16990108,0.091130284,2.435248807,2.36,20.3,0.65532,0.201168,0.25908,0.371856,0,0.004318,13.5,1.497299383
9/14/2008,11.41168918,1.18,17.9,2.212961561,1.483519593,0,0.674790454,1.444159176,9.688609061,0.707921165,1.763006869,0.396435852,0.091130284,3.794457443,2.18,18.9,0.496824,0.432816,0.643128,0.451104,0,0.004656667,37.2,1.660108025
9/15/2008,7.787132812,1.38,18.5,0,1.480121571,0,0.665445895,1.868911875,4.891735248,1.16099071,1.567620627,0.622970625,0.080177125,9.287925682,1.27,18.65,0.417576,0.292608,0.62484,0.667512,0,0.005672667,26.46666667,1.03279321
9/16/2008,6.116438863,1.33,18.9,0,1.483519593,0,0.662331042,2.548516193,4.621309363,1.07604017,1.433398774,0.396435852,0.085434641,8.948123522,1.35,18.6,0.371856,0.265176,0.603504,0.65532,0,0.005757333,18.3,1.280864198
9/17/2008,3.992675369,1.09,18.5,0,1.482103751,0,0.67195877,2.463565653,4.626406396,0.792871705,1.706373176,0.181227818,0.103397822,7.928717045,1.47,18.85,0.3048,0.2286,0.509016,0.621792,0,0.005418667,14.06666667,1.287808642
9/18/2008,2.123763494,NA,14.8,0,1.481537414,0,0.676772634,2.208714034,4.704560892,0.566336932,1.642943439,0.167069395,0.091130284,6.258023096,1.59,19.05,0.234696,0.185928,0.41148,0.551688,0,0.005334,15.73333333,1.242283951
9/19/2008,1.189307557,NA,15.6,0,1.376481913,0,0.636562711,1.953862415,4.677943057,0.566336932,1.61887412,0.155742656,0.090254031,4.81386392,1.8,18.95,0.195072,0.143256,0.32004,0.496824,0,0.005588,18.6,1.270833333
9/20/2008,0.906139091,NA,15.5,0,0.960507436,0,0.480536887,1.642377102,4.643679672,0.651287472,1.52089783,0.147247602,0.08674902,3.482972131,2.02,19.25,0.179832,0.10668,0.24384,0.435864,0.000508,0.006434667,22.46666667,1.501929012
9/21/2008,1.104357017,NA,17.1,0,1.382711619,0,0.634863701,1.755644489,4.42450728,0.538020085,1.373083891,0.141584233,0.089815905,2.718417273,2.16,19.25,0.185928,0.088392,0.185928,0.390144,0,0.009398,21.5,1.912808642
9/22/2008,1.585743409,NA,20.3,0,1.484652267,0,0.663463716,1.642377102,4.391942906,0.396435852,1.429434416,0.138752548,0.087625273,2.123763494,2.32,19.6,0.204216,0.112776,0.155448,0.35052,0,0.005588,15.66666667,3.196373457
9/23/2008,1.925545568,NA,15.6,0,1.48408593,0,0.660632031,1.670693949,4.577984588,0.368119006,1.775466281,0.133089179,0.088501525,1.812278182,2.5,19.4,0.21336,0.13716,0.146304,0.326136,0,0.005164667,21.73333333,1.591049383
9/24/2008,2.010496108,0.799,17.6,0,1.483802761,0,0.660348862,1.840595028,4.673978698,0.707921165,1.868345538,0.12742581,0.095511547,1.557426562,2.68,19.75,0.216408,0.149352,0.204216,0.301752,0,0.006180667,22.33333333,1.209104938
9/25/2008,1.24594125,NA,15.2,0,1.477573055,0,0.659782526,1.840595028,4.669164834,0.736238011,1.907989123,0.133089179,0.109093465,1.614060256,2.58,20,0.18288,0.143256,0.2286,0.307848,0,0.006265333,9.866666667,1.305941358
9/26/2008,1.16099071,NA,15.7,0,1.476157213,0,0.661198368,1.840595028,4.601204402,0.764554858,1.860416821,0.12176244,0.095511547,1.699010795,2.4,19.9,0.176784,0.100584,0.201168,0.316992,0.000254,0.005588,11.83333333,1.43904321
9/27/2008,1.132673864,NA,16.5,0,1.497961185,0,0.660065694,1.953862415,4.594125191,0.622970625,1.771218754,0.118930756,0.087187146,1.642377102,2.43,19.8,0.173736,0.094488,0.176784,0.310896,0,0.005334,30.56666667,1.922453704
9/28/2008,1.217624403,NA,15.5,0,1.532507737,0,0.667144906,1.868911875,4.459053833,0.622970625,1.518632483,0.116099071,0.091130284,1.585743409,2.48,20.4,0.173736,0.094488,0.164592,0.3048,0,0.004572,11.96666667,1.135030864
9/29/2008,1.359208636,NA,13.3,0,1.499093858,0,0.660915199,1.699010795,4.231952723,0.736238011,1.387525483,0.116099071,0.093759042,1.585743409,2.45,18.6,0.176784,0.100584,0.170688,0.3048,0,0.004995333,23.96666667,1.494212963
9/30/2008,1.699010795,NA,13.5,0,1.500792869,0,0.680736992,1.585743409,4.212697267,0.877822244,1.394038358,0.116099071,0.084120262,1.557426562,2.43,17.85,0.188976,0.100584,0.179832,0.301752,8.47E-05,0.004995333,14.73333333,1.136188272
10/1/2008,1.982179261,1.12,14.3,0,1.545250318,0,0.748131087,1.755644489,4.527580601,0.707921165,1.410462129,0.116099071,0.088063399,1.585743409,2.38,17.55,0.19812,0.12192,0.173736,0.3048,0,0.004995333,18.7,1.34529321
10/2/2008,1.812278182,NA,14.4,0,1.541569128,0,0.748414255,1.783961335,4.657554927,0.509703239,1.590840441,0.116099071,0.088501525,1.500792869,2.43,17.9,0.192024,0.12192,0.176784,0.298704,0,0.004995333,18.03333333,1.395447531
10/3/2008,1.783961335,1.4,16.3,0,1.540436454,0,0.750679603,1.642377102,4.547119225,0.311485312,1.683719698,0.116099071,0.095073421,1.387525483,2.54,17.5,0.195072,0.118872,0.1524,0.286512,0,0.006180667,14.56666667,1.260030864
10/4/2008,1.925545568,1.41,16.3,0,1.541569128,0,0.752095445,1.500792869,4.41516272,0.311485312,1.614343424,0.118930756,0.074481482,1.274258097,2.59,16.8,0.201168,0.112776,0.13716,0.27432,0,0.006434667,17.93333333,2.062885802
10/5/2008,2.237030881,1.49,16.6,0,1.539870118,0,0.748414255,1.529109716,4.235917081,0.246356565,1.537038433,0.113267386,0.088939652,1.24594125,2.65,17.9,0.21336,0.112776,0.131064,0.271272,0.003894667,0.005334,17.63333333,2.307484568
10/6/2008,2.067129801,1.4,14.9,0,1.544683981,0,0.744733065,1.699010795,4.611115299,0.481386392,1.597636485,0.133089179,0.080177125,1.33089179,2.57,16.45,0.210312,0.115824,0.185928,0.280416,8.47E-05,0.004402667,19.86666667,2.871527778
10/7/2008,2.265347727,1.32,14,0,1.541569128,0,0.737937022,1.727327642,4.473495424,0.339802159,1.673242465,0.195386241,0.083244009,1.699010795,2.32,15.7,0.216408,0.10668,0.143256,0.316992,0,0.00635,19.63333333,1.436728395
10/8/2008,1.868911875,1.36,14.5,0,1.540436454,0,0.736238011,1.727327642,4.608566783,0.509703239,1.560541416,0.184059503,0.084558388,1.41584233,2.56,15.85,0.207264,0.118872,0.158496,0.28956,0,0.003556,14.36666667,2.118055556
10/9/2008,2.237030881,1.3,14.7,0,1.541852297,0,0.736804348,1.557426562,4.609416288,0.424752699,1.566487953,0.622970625,0.077986493,1.500792869,2.57,15.65,0.219456,0.112776,0.149352,0.298704,0,0.005757333,35.06666667,1.297839506
10/10/2008,2.010496108,1.37,14.7,0,1.542984971,0,0.737087517,1.444159176,4.816695605,0.424752699,1.533357243,0.651287472,0.077986493,1.557426562,2.4,15.8,0.21336,0.10668,0.155448,0.301752,0.026754667,0.001354667,21.66666667,2.119984568
10/11/2008,3.82277429,1.38,12.6,0,1.546666161,0,0.741335044,1.812278182,5.070980887,0.651287472,1.542135465,0.235029827,0.085434641,1.585743409,2.27,12.25,0.27432,0.131064,0.21336,0.3048,0.000254,0.004741333,75.46666667,2.447145062
10/12/2008,5.266933466,NA,13.4,0,1.542701802,0,0.744449897,2.548516193,5.501396956,2.4918825,1.643792945,0.707921165,0.074043355,4.643962841,1.71,14.85,0.32004,0.195072,0.44196,0.48768,0,0.002878667,48.9,4.31558642
10/13/2008,4.049309062,NA,12.9,0,1.543268139,0,0.736238011,2.746734119,8.133731015,1.41584233,1.592256284,0.594653778,0.067033334,5.266933466,1.58,13.2,0.28956,0.173736,0.262128,0.515112,0.008043333,0.000423333,28.23333333,1.429012346
