date,q.rfhcanco,h.rfhcanco,ha.rfhcanco,hb.rfhcanco
3/1/1999,0,0,0,0
3/2/1999,0,0,0,0
3/3/1999,0,0,0,0
3/4/1999,0,0,0,0
3/5/1999,0,0,0,0
3/6/1999,0,0,0,0
3/7/1999,0,0,0,0
3/8/1999,0,0,0,0
3/9/1999,0,0,0,0
3/10/1999,0,0,0,0
3/11/1999,0,0,0,0
3/12/1999,0,0,0,0
3/13/1999,0,0,0,0
3/14/1999,-20.8,-20.81,-20.8,-10.4
3/15/1999,0,0,0,0
3/16/1999,0,0,0,0
3/17/1999,81.4,1.1,1.1,0.937
3/18/1999,153,1.89,1.89,1.62
3/19/1999,159,1.96,1.96,1.71
3/20/1999,149,1.87,1.87,1.63
3/21/1999,147,1.85,1.85,1.61
3/22/1999,147,1.86,1.86,1.63
3/23/1999,151,1.88,1.88,1.63
3/24/1999,199,2.24,2.24,1.95
3/25/1999,222,2.43,2.43,2.14
3/26/1999,224,2.48,2.48,2.22
3/27/1999,222,2.46,2.46,2.2
3/28/1999,221,2.45,2.45,2.2
3/29/1999,222,2.46,2.46,2.21
3/30/1999,223,2.49,2.49,2.25
3/31/1999,220,2.49,2.49,2.26
4/1/1999,221,2.52,2.52,2.3
4/2/1999,225,2.54,2.54,2.32
4/3/1999,225,2.55,2.55,2.33
4/4/1999,222,2.56,2.56,2.37
4/5/1999,219,2.56,2.56,-10.1
4/6/1999,196,-18.27,-18.3,-8.02
4/7/1999,221,2.59,2.59,2.41
4/8/1999,230,2.64,2.64,2.45
4/9/1999,223,2.62,2.62,2.44
4/10/1999,227,2.65,2.65,2.47
4/11/1999,238,2.75,2.75,2.57
4/12/1999,231,2.71,2.71,2.55
4/13/1999,228,2.68,2.68,2.51
4/14/1999,226,2.65,2.65,2.48
4/15/1999,226,2.65,2.65,2.48
4/16/1999,226,2.65,2.65,2.48
4/17/1999,225,2.65,2.65,2.48
4/18/1999,223,2.64,2.64,2.47
4/19/1999,219,2.63,2.63,2.47
4/20/1999,224,2.67,2.67,2.51
4/21/1999,227,2.7,2.7,2.55
4/22/1999,231,2.72,2.72,2.56
4/23/1999,227,2.68,2.68,2.52
4/24/1999,217,2.65,2.65,2.51
4/25/1999,220,2.68,2.68,2.54
4/26/1999,220,2.7,2.7,2.56
4/27/1999,228,2.71,2.71,2.55
4/28/1999,226,2.67,2.67,2.51
4/29/1999,231,2.74,2.74,2.58
4/30/1999,148,2.01,2.01,1.88
5/1/1999,238,2.78,2.78,2.62
5/2/1999,196,2.41,2.41,2.24
5/3/1999,138,1.91,1.91,1.78
5/4/1999,101,-10.82,-10.8,-10.9
5/5/1999,75.6,-19.33,-19.3,-29.9
5/6/1999,86.4,1.39,1.39,1.29
5/7/1999,12.3,-50.91,-50.9,-51
5/8/1999,-54.4,-113.31,-113.3,-123.5
5/9/1999,140,1.97,1.97,1.86
5/10/1999,135,-18.74,-18.7,1.98
5/11/1999,150,2.05,2.05,1.92
5/12/1999,149,2.06,2.06,1.94
5/13/1999,150,2.04,2.04,1.92
5/14/1999,169,-8.67,-8.67,2.2
5/15/1999,201,2.49,2.49,2.34
5/16/1999,193,2.46,2.46,-39.4
5/17/1999,118,-60.16,-60.2,-60.3
5/18/1999,176,-19.49,-19.5,2.4
5/19/1999,197,-20.74,-20.7,-44.5
5/20/1999,234,-7.57,-7.57,-7.73
5/21/1999,199,-49.18,-49.2,-49.3
5/22/1999,86.5,-153.42,-153.4,-153.6
5/23/1999,141,-117.91,-117.9,-118.1
5/24/1999,320,3.52,3.52,-8.47
5/25/1999,346,3.69,3.69,3.5
5/26/1999,348,3.82,3.82,3.67
5/27/1999,90.9,-196.66,-196.7,-196.8
5/28/1999,320,-6.53,-6.53,-27.6
5/29/1999,351,3.86,3.86,3.7
5/30/1999,332,3.71,3.71,3.57
5/31/1999,103,-163.44,-163.4,-163.6
6/1/1999,271,-27.65,-27.7,-26.9
6/2/1999,298,-6.76,-6.76,-6.9
6/3/1999,325,3.67,3.67,3.53
6/4/1999,325,3.67,3.67,3.53
6/5/1999,344,3.82,3.82,3.67
6/6/1999,341,-6.55,-6.55,3.74
6/7/1999,352,3.87,3.87,3.72
6/8/1999,367,3.95,3.95,3.79
6/9/1999,382,4.22,4.22,-33.6
6/10/1999,422,4.27,4.27,4.07
6/11/1999,423,4.28,4.28,4.08
6/12/1999,422,4.29,4.29,4.1
6/13/1999,409,4.25,4.25,4.07
6/14/1999,398,-8.26,-8.26,4.1
6/15/1999,415,4.27,4.27,4.08
6/16/1999,425,4.29,4.29,4.09
6/17/1999,430,4.3,4.3,4.1
6/18/1999,411,4.23,4.23,4.04
6/19/1999,418,4.26,4.26,4.07
6/20/1999,432,4.36,4.36,4.17
6/21/1999,413,4.27,4.27,4.09
6/22/1999,352,-42.75,-42.7,4.09
6/23/1999,410,4.27,4.27,4.1
6/24/1999,414,4.28,4.28,4.1
6/25/1999,372,-27.06,-27.1,4.11
6/26/1999,56.4,-256.89,-256.9,-257
6/27/1999,209,-148.63,-148.6,-148.8
6/28/1999,398,-10.14,-10.1,-10.3
6/29/1999,64.6,-216.67,-216.7,-233.8
6/30/1999,NA,NA,NA,NA
7/1/1999,NA,NA,NA,NA
7/2/1999,-970,-970.04,-970,NA
7/3/1999,-949,-949.05,-949,NA
7/4/1999,-949,-949.05,-949,NA
7/5/1999,-949,-949.05,-949,NA
7/6/1999,-56.5,-258.08,-258.1,-279
7/7/1999,328,-58.3,-58.3,-79.4
7/8/1999,339,-33.22,-33.2,-58.5
7/9/1999,426,4.39,4.38,4.2
7/10/1999,422,4.36,4.36,4.19
7/11/1999,355,3.91,3.91,3.76
7/12/1999,-167,-361.96,-362,-382.9
7/13/1999,-947,-946.97,-947,NA
7/14/1999,43.7,-102.17,-102.2,-122.9
7/15/1999,257,3.19,3.19,3.09
7/16/1999,261,3.22,3.22,3.11
7/17/1999,253,3.23,3.23,3.14
7/18/1999,251,3.19,3.19,3.1
7/19/1999,250,3.18,3.18,3.09
7/20/1999,229,-17.67,-17.7,-7.32
7/21/1999,259,3.23,3.23,3.12
7/22/1999,259,3.23,3.23,3.13
7/23/1999,250,3.19,3.19,3.1
7/24/1999,259,3.23,3.23,3.13
7/25/1999,259,3.21,3.21,3.1
7/26/1999,265,3.23,3.23,3.12
7/27/1999,263,3.22,3.22,3.11
7/28/1999,243,3.19,3.19,3.11
7/29/1999,-132.2,-245.13,-245.1,-257
7/30/1999,172,-49.02,-49,-38.6
7/31/1999,243,3.22,3.22,3.14
8/1/1999,239,3.14,3.14,3.06
8/2/1999,245,3.18,3.18,3.1
8/3/1999,253,3.19,3.19,3.09
8/4/1999,268,3.25,3.25,3.14
8/5/1999,261,3.23,3.23,3.13
8/6/1999,242,3.14,3.14,3.05
8/7/1999,-104.6,-268.26,-268.3,-278.8
8/8/1999,256,3.22,3.22,3.12
8/9/1999,94.2,-122.12,-122.1,-122.2
8/10/1999,256,3.18,3.18,3.07
8/11/1999,258,3.24,3.24,3.15
8/12/1999,259,3.26,3.26,3.16
8/13/1999,136,-84.87,-84.9,-85
8/14/1999,-52.3,-232.58,-232.6,-232.4
8/15/1999,131,-90.72,-90.7,-122.1
8/16/1999,231,3.04,3.04,2.96
8/17/1999,218,2.88,2.88,2.79
8/18/1999,233,2.92,2.92,2.79
8/19/1999,224,2.9,2.9,2.83
8/20/1999,214,2.88,2.88,2.81
8/21/1999,219,2.89,2.89,2.81
8/22/1999,211,2.91,2.91,-7.62
8/23/1999,197,-7.52,-7.52,2.94
8/24/1999,229,2.93,2.93,2.83
8/25/1999,201,-28.38,-28.4,-28.5
8/26/1999,-406,-518.92,-518.9,-523.4
8/27/1999,134,-59.7,-59.7,-80.7
8/28/1999,-44917.6,2.91,2.91,11.1
8/29/1999,-30.8,-7.54,-7.54,0.116
8/30/1999,-277.8,-372.83,-372.8,-383.3
8/31/1999,-68.1,-222.51,-222.5,-210
9/1/1999,194,-22.17,-22.2,2.78
9/2/1999,225,2.88,2.88,2.78
9/3/1999,137,-59.73,-59.7,-59.8
9/4/1999,-324.6,-410.4,-410.4,-460.5
9/5/1999,61.1,-132.79,-132.8,-132.9
9/6/1999,226,2.87,2.87,2.77
9/7/1999,-881.3,-905.07,-905.1,-936.4
9/8/1999,220,2.89,2.89,2.8
9/9/1999,79.7,-110.6,-110.6,-110.7
9/10/1999,224,2.85,2.85,2.75
9/11/1999,231,2.88,2.88,-7.67
9/12/1999,233,2.87,2.87,2.75
9/13/1999,229,2.84,2.84,2.72
9/14/1999,226,2.76,2.76,2.62
9/15/1999,230,2.69,2.69,2.52
9/16/1999,165,2.12,2.12,1.97
9/17/1999,-80.4,-175.57,-175.6,-175.7
9/18/1999,120,1.62,1.62,1.4
9/19/1999,118,1.6,1.6,1.36
9/20/1999,122,1.63,1.63,1.41
9/21/1999,120,1.63,1.63,1.43
9/22/1999,3.91,-102.58,-102.6,-123.6
9/23/1999,61.9,-40.04,-40,-50.6
9/24/1999,119,1.65,1.65,-8.96
9/25/1999,121,1.68,1.68,1.51
9/26/1999,109,-8.74,-8.74,1.52
9/27/1999,-4.59,-102.65,-102.7,-102.8
9/28/1999,119,1.65,1.65,1.48
9/29/1999,142,1.87,1.87,1.69
9/30/1999,168,2.11,2.11,1.93
10/1/1999,191,2.31,NA,NA
10/2/1999,201,2.4,NA,NA
10/3/1999,199,2.36,NA,NA
10/4/1999,195,2.33,NA,NA
10/5/1999,188,2.28,NA,NA
10/6/1999,189,2.3,NA,NA
10/7/1999,192,2.32,NA,NA
10/8/1999,194,2.34,NA,NA
10/9/1999,193,2.33,NA,NA
10/10/1999,191,2.32,NA,NA
10/11/1999,192,2.33,NA,NA
10/12/1999,194,2.34,NA,NA
10/13/1999,190,2.32,NA,NA
10/14/1999,148,1.95,NA,NA
10/15/1999,122,1.71,NA,NA
10/16/1999,119,1.67,NA,NA
10/17/1999,118,1.66,NA,NA
10/18/1999,121,1.69,NA,NA
10/19/1999,120,1.69,NA,NA
10/20/1999,124,1.72,NA,NA
10/21/1999,119,1.68,NA,NA
10/22/1999,103,1.53,NA,NA
10/23/1999,102,1.52,NA,NA
10/24/1999,101,1.52,NA,NA
10/25/1999,99.4,1.49,NA,NA
10/26/1999,104,1.53,NA,NA
10/27/1999,105,1.55,NA,NA
10/28/1999,106,1.56,NA,NA
10/29/1999,94.6,1.54,NA,NA
10/30/1999,96.5,1.57,NA,NA
10/31/1999,97.8,1.58,NA,NA
11/1/1999,102,1.62,NA,NA
11/2/1999,96.9,1.57,NA,NA
11/3/1999,73.9,1.35,NA,NA
11/4/1999,104,1.61,NA,NA
11/5/1999,98.3,1.58,NA,NA
11/6/1999,95.3,1.53,NA,NA
11/7/1999,96.5,1.54,NA,NA
11/8/1999,114,1.72,NA,NA
11/9/1999,83.1,1.24,NA,NA
11/10/1999,119,1.77,NA,NA
11/11/1999,118,1.76,NA,NA
11/12/1999,119,1.77,NA,NA
11/13/1999,122,1.79,NA,NA
11/14/1999,126,1.83,NA,NA
11/15/1999,118,1.76,NA,NA
11/16/1999,125,1.82,NA,NA
11/17/1999,119,1.76,NA,NA
11/18/1999,118,1.75,NA,NA
11/19/1999,112,1.7,NA,NA
11/20/1999,120,1.77,NA,NA
11/21/1999,116,1.75,NA,NA
11/22/1999,69.3,1.15,NA,NA
11/23/1999,-2580.2,0.5,NA,NA
11/24/1999,0.416,0.04,NA,NA
11/25/1999,0.247,0.03,NA,NA
11/26/1999,0.079,0.01,NA,NA
11/27/1999,0.245,0.03,NA,NA
11/28/1999,2.81,0.13,NA,NA
11/29/1999,7.99,0.29,NA,NA
11/30/1999,5.82,0.2,NA,NA
12/1/1999,-1.96,0.05,NA,NA
12/2/1999,0,0,NA,NA
12/3/1999,0,0,NA,NA
12/4/1999,0,0,NA,NA
12/5/1999,0,0,NA,NA
12/6/1999,0,0,NA,NA
12/7/1999,0,0,NA,NA
12/8/1999,0,0,NA,NA
12/9/1999,0,0,NA,NA
12/10/1999,0,0,NA,NA
12/11/1999,0,0,NA,NA
12/12/1999,0,0,NA,NA
12/13/1999,0,0,NA,NA
12/14/1999,0,0,NA,NA
12/15/1999,0,0,NA,NA
12/16/1999,0,0,NA,NA
12/17/1999,0,0,NA,NA
12/18/1999,0,0,NA,NA
12/19/1999,0,0,NA,NA
12/20/1999,0,0,NA,NA
12/21/1999,0,0,NA,NA
12/22/1999,0,0,NA,NA
12/23/1999,0,0,NA,NA
12/24/1999,0,0,NA,NA
12/25/1999,0,0,NA,NA
12/26/1999,0,0,NA,NA
12/27/1999,0,0,NA,NA
12/28/1999,0,0,NA,NA
12/29/1999,0,0,NA,NA
12/30/1999,0,0,NA,NA
12/31/1999,NA,99.61,99.6,NA
1/1/2000,NA,99.61,99.6,NA
1/2/2000,NA,99.61,99.6,NA
1/3/2000,NA,99.61,99.6,NA
1/4/2000,NA,99.62,99.6,NA
1/5/2000,NA,NA,NA,NA
1/6/2000,NA,NA,NA,NA
1/7/2000,NA,99.61,99.6,NA
1/8/2000,NA,99.61,99.6,NA
1/9/2000,NA,99.61,99.6,NA
1/10/2000,NA,99.6,99.6,NA
1/11/2000,NA,99.61,99.6,NA
1/12/2000,NA,99.6,99.6,NA
1/13/2000,NA,99.61,99.6,NA
1/14/2000,NA,99.61,99.6,NA
1/15/2000,NA,99.76,99.7,100
1/16/2000,NA,99.61,99.6,NA
1/17/2000,NA,99.82,99.8,100
1/18/2000,NA,99.65,99.6,100
1/19/2000,NA,99.61,99.6,NA
1/20/2000,NA,99.61,99.6,NA
1/21/2000,NA,99.63,99.6,NA
1/22/2000,NA,NA,NA,NA
1/23/2000,NA,99.66,99.7,NA
1/24/2000,NA,NA,NA,NA
1/25/2000,NA,NA,NA,NA
1/26/2000,NA,99.63,99.6,NA
1/27/2000,NA,99.61,99.6,NA
1/28/2000,NA,99.6,99.6,NA
1/29/2000,NA,99.62,99.6,NA
1/30/2000,NA,99.61,99.6,NA
1/31/2000,NA,99.6,99.6,NA
2/1/2000,NA,99.6,99.6,NA
2/2/2000,NA,99.6,99.6,NA
2/3/2000,NA,99.59,99.6,NA
2/4/2000,NA,99.59,99.6,NA
2/5/2000,NA,99.59,99.6,NA
2/6/2000,NA,99.59,99.6,NA
2/7/2000,NA,99.59,99.6,NA
2/8/2000,NA,99.59,99.6,NA
2/9/2000,NA,99.59,99.6,NA
2/10/2000,NA,99.59,99.6,NA
2/11/2000,NA,99.59,99.6,NA
2/12/2000,NA,99.59,99.6,NA
2/13/2000,NA,99.59,99.6,NA
2/14/2000,NA,99.59,99.6,NA
2/15/2000,NA,99.58,99.6,NA
2/16/2000,NA,99.58,99.6,NA
2/17/2000,NA,99.58,99.6,NA
2/18/2000,NA,99.58,99.6,NA
2/19/2000,NA,99.58,99.6,NA
2/20/2000,NA,99.58,99.6,NA
2/21/2000,NA,99.52,99.5,NA
2/22/2000,NA,99.48,99.5,NA
2/23/2000,NA,99.48,99.5,NA
2/24/2000,NA,99.45,99.4,NA
2/25/2000,NA,99.41,99.4,NA
2/26/2000,NA,99.41,99.4,NA
2/27/2000,NA,99.41,99.4,NA
2/28/2000,NA,99.41,99.4,NA
2/29/2000,NA,99.4,99.4,NA
3/1/2000,NA,99.4,99.4,NA
3/2/2000,NA,99.41,99.4,NA
3/3/2000,NA,99.42,99.4,NA
3/4/2000,NA,99.42,99.4,NA
3/5/2000,NA,99.41,99.4,NA
3/6/2000,-182.5,28.07,28.1,NA
3/7/2000,120,1.57,1.57,NA
3/8/2000,122,1.59,1.59,NA
3/9/2000,121,1.58,1.58,NA
3/10/2000,119,1.57,1.57,NA
3/11/2000,143,1.76,1.76,NA
3/12/2000,168,1.95,1.95,NA
3/13/2000,170,1.96,1.96,NA
3/14/2000,148,1.8,1.8,NA
3/15/2000,199,2.16,2.16,NA
3/16/2000,200,2.17,2.17,NA
3/17/2000,200,2.17,2.17,NA
3/18/2000,195,2.14,2.14,NA
3/19/2000,195,2.13,2.13,NA
3/20/2000,195,2.14,2.14,NA
3/21/2000,197,2.15,2.15,NA
3/22/2000,200,2.17,2.17,NA
3/23/2000,200,2.17,2.17,NA
3/24/2000,199,2.17,2.17,NA
3/25/2000,247,2.48,2.48,NA
3/26/2000,250,2.5,2.5,NA
3/27/2000,250,2.5,2.5,NA
3/28/2000,250,2.5,2.5,NA
3/29/2000,NA,NA,NA,NA
3/30/2000,NA,NA,NA,NA
3/31/2000,NA,NA,NA,NA
4/1/2000,NA,NA,NA,NA
4/2/2000,NA,NA,NA,NA
4/3/2000,NA,NA,NA,NA
4/4/2000,245,2.47,2.47,NA
4/5/2000,248,2.49,2.49,NA
4/6/2000,248,2.49,2.49,NA
4/7/2000,287,2.72,2.72,NA
4/8/2000,340,3.02,3.02,NA
4/9/2000,351,3.09,3.09,NA
4/10/2000,356,3.12,3.12,NA
4/11/2000,353,3.1,3.1,NA
4/12/2000,350,3.09,3.09,NA
4/13/2000,353,3.1,3.1,NA
4/14/2000,355,3.11,3.11,NA
4/15/2000,346,3.06,3.06,NA
4/16/2000,336,3,3,NA
4/17/2000,242,2.43,2.43,NA
4/18/2000,196,2.14,2.14,NA
4/19/2000,198,2.16,2.16,NA
4/20/2000,201,2.18,2.18,NA
4/21/2000,186,2.08,2.08,NA
4/22/2000,179,2.03,2.03,NA
4/23/2000,180,2.04,2.04,NA
4/24/2000,177,2.01,2.01,NA
4/25/2000,178,2.02,2.02,NA
4/26/2000,178,2.02,2.02,NA
4/27/2000,179,2.02,2.02,NA
4/28/2000,179,2.03,2.03,NA
4/29/2000,179,2.03,2.03,NA
4/30/2000,182,2.05,2.05,NA
5/1/2000,182,2.04,2.04,NA
5/2/2000,177,2.01,2.01,NA
5/3/2000,173,1.99,1.99,NA
5/4/2000,169,1.96,1.96,NA
5/5/2000,176,2.01,2.01,NA
5/6/2000,183,2.05,2.05,NA
5/7/2000,177,2.02,2.02,NA
5/8/2000,177,2.01,2.01,NA
5/9/2000,181,2.04,2.04,NA
5/10/2000,178,2.02,2.02,NA
5/11/2000,209,2.23,2.23,NA
5/12/2000,226,2.34,2.34,NA
5/13/2000,197,2.15,2.15,NA
5/14/2000,183,2.05,2.05,NA
5/15/2000,179,2.03,2.03,NA
5/16/2000,177,2.01,2.01,NA
5/17/2000,148,1.79,1.79,NA
5/18/2000,119,1.57,1.57,NA
5/19/2000,125,1.61,1.61,NA
5/20/2000,128,1.64,1.64,NA
5/21/2000,122,1.59,1.59,NA
5/22/2000,117,1.55,1.55,99.7
5/23/2000,117,1.55,1.55,99.7
5/24/2000,118,1.56,1.56,99.7
5/25/2000,179,2.01,2.01,42.9
5/26/2000,222,2.32,2.32,0.553
5/27/2000,224,2.33,2.33,0.579
5/28/2000,220,2.3,2.3,0.556
5/29/2000,252,2.5,2.5,0.802
5/30/2000,237,2.41,2.41,0.693
5/31/2000,233,2.39,2.39,0.636
6/1/2000,271,2.62,2.62,0.948
6/2/2000,304,2.81,2.81,1.21
6/3/2000,351,3.09,3.09,1.54
6/4/2000,351,3.09,3.09,1.58
6/5/2000,354,3.1,3.1,1.61
6/6/2000,356,3.12,3.12,1.63
6/7/2000,355,3.11,3.11,1.61
6/8/2000,351,3.09,3.09,NA
6/9/2000,352,3.1,3.1,NA
6/10/2000,255,2.52,2.52,NA
6/11/2000,211,2.25,2.25,NA
6/12/2000,217,2.28,2.28,NA
6/13/2000,215,2.28,2.28,NA
6/14/2000,220,2.31,2.31,NA
6/15/2000,221,2.31,2.31,NA
6/16/2000,218,2.29,2.29,NA
6/17/2000,221,2.31,2.31,NA
6/18/2000,220,2.31,2.31,NA
6/19/2000,221,2.31,2.31,NA
6/20/2000,220,2.31,2.31,NA
6/21/2000,220,2.31,2.31,NA
6/22/2000,217,2.28,2.28,NA
6/23/2000,167,1.94,1.94,NA
6/24/2000,167,1.94,1.94,NA
6/25/2000,168,1.95,1.95,NA
6/26/2000,169,1.96,1.96,NA
6/27/2000,171,1.97,1.97,NA
6/28/2000,167,1.95,1.95,NA
6/29/2000,149,1.8,1.8,NA
6/30/2000,139,1.69,1.69,NA
7/1/2000,176,2,2,NA
7/2/2000,200,2.17,2.17,NA
7/3/2000,201,2.18,2.18,NA
7/4/2000,202,2.18,2.18,NA
7/5/2000,214,2.26,2.26,NA
7/6/2000,207,2.22,2.22,NA
7/7/2000,221,2.31,2.31,NA
7/8/2000,222,2.32,2.32,NA
7/9/2000,219,2.3,2.3,NA
7/10/2000,217,2.29,2.29,NA
7/11/2000,218,2.29,2.29,NA
7/12/2000,230,2.37,2.37,NA
7/13/2000,217,2.28,2.28,NA
7/14/2000,222,2.32,2.32,NA
7/15/2000,220,2.31,2.31,NA
7/16/2000,191,2.11,2.11,NA
7/17/2000,177,2.01,2.01,NA
7/18/2000,203,2.19,2.19,NA
7/19/2000,200,2.17,2.17,NA
7/20/2000,201,2.18,2.18,NA
7/21/2000,193,2.13,2.13,NA
7/22/2000,NA,NA,NA,NA
7/23/2000,NA,NA,NA,NA
7/24/2000,203,2.19,2.19,NA
7/25/2000,NA,NA,NA,NA
7/26/2000,209,2.23,2.23,NA
7/27/2000,212,2.25,2.25,NA
7/28/2000,212,2.25,2.25,NA
7/29/2000,212,2.25,2.25,NA
7/30/2000,211,2.25,2.25,NA
7/31/2000,210,2.24,2.24,NA
8/1/2000,227,2.35,2.35,NA
8/2/2000,223,2.32,2.32,NA
8/3/2000,209,2.23,2.23,NA
8/4/2000,211,2.25,2.25,NA
8/5/2000,210,2.24,2.24,NA
8/6/2000,209,2.24,2.24,NA
8/7/2000,211,2.24,2.24,NA
8/8/2000,231,2.37,2.37,NA
8/9/2000,218,2.29,2.29,NA
8/10/2000,210,2.24,2.24,NA
8/11/2000,211,2.24,2.24,NA
8/12/2000,209,2.23,2.23,NA
8/13/2000,210,2.24,2.24,NA
8/14/2000,211,2.25,2.25,NA
8/15/2000,209,2.24,2.24,NA
8/16/2000,210,2.24,2.24,NA
8/17/2000,181,2.04,2.04,NA
8/18/2000,187,2.08,2.08,NA
8/19/2000,193,2.12,2.12,NA
8/20/2000,195,2.14,2.14,NA
8/21/2000,198,2.16,2.16,NA
8/22/2000,198,2.16,2.16,NA
8/23/2000,199,2.17,2.17,NA
8/24/2000,193,2.13,2.13,NA
8/25/2000,171,1.97,1.97,NA
8/26/2000,170,1.97,1.97,NA
8/27/2000,172,1.98,1.98,NA
8/28/2000,170,1.97,1.97,NA
8/29/2000,165,1.93,1.93,NA
8/30/2000,200,2.15,2.15,NA
8/31/2000,195,2.12,2.12,NA
9/1/2000,169,1.96,1.96,NA
9/2/2000,169,1.95,1.95,NA
9/3/2000,111,1.49,1.49,NA
9/4/2000,87.7,1.3,1.3,NA
9/5/2000,87.1,1.29,1.29,NA
9/6/2000,89.6,1.31,1.31,NA
9/7/2000,87.2,1.29,1.29,NA
9/8/2000,87.6,1.3,1.3,NA
9/9/2000,87.5,1.29,1.29,NA
9/10/2000,92,1.34,1.34,NA
9/11/2000,88.7,1.31,1.31,NA
9/12/2000,86.4,1.29,1.29,NA
9/13/2000,86.8,1.29,1.29,NA
9/14/2000,86.9,1.29,1.29,NA
9/15/2000,86.7,1.29,1.29,NA
9/16/2000,85.8,1.28,1.28,NA
9/17/2000,86.6,1.29,1.29,NA
9/18/2000,86.2,1.28,1.28,NA
9/19/2000,86.6,1.29,1.29,NA
9/20/2000,87.1,1.29,1.29,NA
9/21/2000,87.3,1.29,1.29,NA
9/22/2000,87.9,1.3,1.3,NA
9/23/2000,88.4,1.3,1.3,NA
9/24/2000,89.6,1.31,1.31,NA
9/25/2000,89.1,1.31,1.31,NA
9/26/2000,87.1,1.29,1.29,NA
9/27/2000,86.9,1.29,1.29,NA
9/28/2000,85.7,1.28,1.28,NA
9/29/2000,86.1,1.28,1.28,NA
9/30/2000,87.9,1.3,1.3,NA
10/1/2000,86.2,1.28,1.28,NA
10/2/2000,85,1.27,1.27,NA
10/3/2000,88.2,1.3,1.3,NA
10/4/2000,91.1,1.33,1.33,NA
10/5/2000,90.2,1.32,1.32,NA
10/6/2000,89,1.31,1.31,NA
10/7/2000,89.2,1.31,1.31,NA
10/8/2000,89.5,1.31,1.31,NA
10/9/2000,89.4,1.31,1.31,NA
10/10/2000,87.9,1.3,1.3,NA
10/11/2000,86.1,1.28,1.28,NA
10/12/2000,86.4,1.28,1.28,NA
10/13/2000,86.1,1.28,1.28,NA
10/14/2000,86.5,1.29,1.29,NA
10/15/2000,87.1,1.29,1.29,NA
10/16/2000,87.5,1.29,1.3,NA
10/17/2000,86.5,1.29,1.29,NA
10/18/2000,87.3,1.29,1.29,NA
10/19/2000,88.5,1.3,1.3,NA
10/20/2000,88.8,1.31,1.31,NA
10/21/2000,89.1,1.31,1.31,NA
10/22/2000,88.6,1.3,1.3,NA
10/23/2000,87.9,1.3,1.3,NA
10/24/2000,88.8,1.31,1.31,NA
10/25/2000,89.9,1.32,1.32,NA
10/26/2000,110,1.49,1.49,NA
10/27/2000,120,1.58,1.58,NA
10/28/2000,122,1.59,1.59,NA
10/29/2000,77.2,1.15,1.15,NA
10/30/2000,123,1.6,1.6,NA
10/31/2000,125,1.62,1.62,NA
11/1/2000,123,1.6,1.6,NA
11/2/2000,121,1.58,1.58,NA
11/3/2000,120,1.58,1.58,NA
11/4/2000,121,1.59,1.59,NA
11/5/2000,122,1.59,1.59,NA
11/6/2000,122,1.59,1.59,NA
11/7/2000,122,1.59,1.59,NA
11/8/2000,120,1.58,1.58,NA
11/9/2000,121,1.58,1.58,NA
11/10/2000,120,1.58,1.58,NA
11/11/2000,121,1.58,1.58,NA
11/12/2000,122,1.59,1.59,NA
11/13/2000,119,1.56,1.56,NA
11/14/2000,-145,21.73,21.7,NA
11/15/2000,NA,99.97,100,NA
11/16/2000,NA,99.95,100,NA
11/17/2000,NA,99.94,99.9,NA
11/18/2000,NA,99.93,99.9,NA
11/19/2000,NA,99.92,99.9,NA
11/20/2000,-939.4,94.48,94.5,NA
11/21/2000,NA,99.35,99.4,NA
11/22/2000,NA,99.34,99.3,NA
11/23/2000,NA,99.34,99.3,NA
11/24/2000,NA,99.34,99.3,NA
11/25/2000,-416.2,41.39,41.4,NA
11/26/2000,0,0,0,NA
11/27/2000,-676.4,67.7,67.7,NA
11/28/2000,NA,99.99,100,NA
11/29/2000,NA,99.99,100,NA
11/30/2000,NA,99.98,100,NA
12/1/2000,NA,99.98,100,NA
12/2/2000,NA,99.97,100,NA
12/3/2000,NA,99.97,100,NA
12/4/2000,NA,99.96,100,NA
12/5/2000,NA,99.96,100,NA
12/6/2000,NA,99.95,100,NA
12/7/2000,NA,99.95,100,NA
12/8/2000,NA,99.95,100,NA
12/9/2000,NA,99.95,100,NA
12/10/2000,NA,99.95,100,NA
12/11/2000,NA,99.94,99.9,NA
12/12/2000,NA,99.94,99.9,NA
12/13/2000,NA,99.94,99.9,NA
12/14/2000,NA,99.94,99.9,NA
12/15/2000,NA,99.93,99.9,NA
12/16/2000,NA,99.93,99.9,NA
12/17/2000,NA,99.92,99.9,NA
12/18/2000,NA,99.91,99.9,NA
12/19/2000,NA,99.91,99.9,NA
12/20/2000,NA,99.91,99.9,NA
12/21/2000,NA,99.9,99.9,NA
12/22/2000,NA,99.9,99.9,NA
12/23/2000,NA,99.89,99.9,NA
12/24/2000,NA,99.89,99.9,NA
12/25/2000,NA,99.89,99.9,NA
12/26/2000,NA,99.89,99.9,NA
12/27/2000,NA,99.89,99.9,NA
12/28/2000,NA,99.88,99.9,NA
12/29/2000,NA,99.88,99.9,NA
12/30/2000,NA,99.87,99.9,NA
12/31/2000,NA,99.87,99.9,NA
1/1/2001,NA,99.87,99.9,NA
1/2/2001,NA,99.86,99.9,NA
1/3/2001,NA,99.85,99.8,NA
1/4/2001,NA,99.85,99.8,NA
