date,q.arkcatco,ec.arkcatco,h.arkcatco,t.arkcatco
1/25/2007,320,1230,3.51,0.104
1/26/2007,322,1210,3.49,0.11
1/27/2007,327,1200,3.44,0.16
1/28/2007,335,1240,3.29,0.012
1/29/2007,321,1260,3.29,-0.04
1/30/2007,305,1260,3.16,-0.04
1/31/2007,260,1310,2.72,0.054
2/1/2007,250,1380,2.51,0.065
2/2/2007,200,1460,2.23,0.094
2/3/2007,220,1510,2.26,0.25
2/4/2007,210,1450,2.34,0.183
2/5/2007,200,1420,2.42,0.35
2/6/2007,190,1380,2.42,0.504
2/7/2007,158,1370,2.43,0.41
2/8/2007,121,1460,2.25,0.5
2/9/2007,115,1560,2.08,0.646
2/10/2007,160,1570,2.09,0.704
2/11/2007,185,1500,2.18,2.19
2/12/2007,190,1500,1.96,3.88
2/13/2007,185,1430,2.13,1.49
2/14/2007,180,1420,1.9,0.598
2/15/2007,219,1500,1.85,0.725
2/16/2007,168,1540,1.87,2.58
2/17/2007,166,1460,1.97,5.02
2/18/2007,168,1550,1.94,4.84
2/19/2007,177,1580,1.96,6.72
2/20/2007,190,1650,2,6.84
2/21/2007,185,1540,1.98,6.96
2/22/2007,178,1490,1.96,6.03
2/23/2007,147,1560,1.88,6.56
2/24/2007,142,1630,1.87,4.71
2/25/2007,134,1630,1.85,3.79
2/26/2007,131,1640,1.84,5.66
2/27/2007,119,1660,1.8,6.75
2/28/2007,120,1650,1.8,5.88
3/1/2007,125,1630,1.82,4.04
3/2/2007,152,1580,1.89,2.75
3/3/2007,236,1420,2.1,3.38
3/4/2007,306,1240,2.27,4.51
3/5/2007,318,1210,2.3,6.68
3/6/2007,352,1190,2.38,8.12
3/7/2007,370,1170,2.42,9.95
3/8/2007,303,1170,2.26,8.62
3/9/2007,309,1180,2.28,9.03
3/10/2007,321,1170,2.31,9.51
3/11/2007,339,1160,2.35,10.7
3/12/2007,333,1150,2.34,10.4
3/13/2007,284,1180,2.22,11.7
3/14/2007,113,1410,1.78,12.2
3/15/2007,97,1560,1.74,11.7
3/16/2007,246,1180,2.12,10.4
3/17/2007,338,955,2.35,11.3
3/18/2007,397,968,2.47,12.2
3/19/2007,317,954,2.3,13
3/20/2007,281,989,2.21,13.9
3/21/2007,242,1090,2.12,14.1
3/22/2007,275,1070,2.2,13.9
3/23/2007,252,1070,2.14,12.9
3/24/2007,253,1070,2.14,12.9
3/25/2007,317,1040,2.3,12.9
3/26/2007,408,982,2.5,13.8
3/27/2007,371,944,2.42,14.2
3/28/2007,333,961,2.34,13.9
3/29/2007,324,984,2.31,10.2
3/30/2007,313,977,2.29,7.78
3/31/2007,318,973,2.3,9.67
4/1/2007,320,963,2.3,12.2
4/2/2007,312,944,2.28,13.5
4/3/2007,271,930,2.19,13.3
4/4/2007,146,958,1.88,11.5
4/5/2007,65,1040,1.63,11.3
4/6/2007,61,1070,1.62,7.54
4/7/2007,60,1110,1.61,5.46
4/8/2007,108,1030,1.77,4.78
4/9/2007,132,1060,1.84,8.44
4/10/2007,138,1080,1.86,11.1
4/11/2007,102,1100,1.75,9.86
4/12/2007,118,1080,1.8,8.06
4/13/2007,265,1010,2.18,5.33
4/14/2007,374,1020,2.42,7.68
4/15/2007,345,1040,2.37,12.4
4/16/2007,237,1100,2.1,14.1
4/17/2007,763,1050,2.83,11.2
4/18/2007,1170,944,3.8,11
4/19/2007,457,954,2.6,13.7
4/20/2007,553,939,2.8,14.6
4/21/2007,569,919,2.83,14.9
4/22/2007,572,893,2.84,14.3
4/23/2007,536,920,2.76,15.6
4/24/2007,634,930,2.94,12.5
4/25/2007,1070,955,3.61,9.85
4/26/2007,1080,869,3.67,12.3
4/27/2007,943,831,3.49,15.2
4/28/2007,763,848,3.18,17.1
4/29/2007,810,857,3.26,18.6
4/30/2007,850,830,3.33,18.1
5/1/2007,838,820,3.31,18.4
5/2/2007,928,808,3.46,18.2
5/3/2007,1210,802,3.89,17.2
5/4/2007,920,756,3.44,16.7
5/5/2007,594,792,2.87,17.2
5/6/2007,913,722,3.44,14.6
5/7/2007,1050,702,3.64,13.7
5/8/2007,1380,608,4.13,14.7
5/9/2007,1320,662,4.04,16.1
5/10/2007,988,697,3.55,17
5/11/2007,953,730,3.5,17.9
5/12/2007,1120,770,3.75,18.8
5/13/2007,1010,756,3.59,19.3
5/14/2007,930,731,3.46,18.8
5/15/2007,1390,722,4.07,17.1
5/16/2007,1710,698,4.42,16.6
5/17/2007,1390,687,4.07,16.6
5/18/2007,1900,651,4.58,16.3
5/19/2007,2360,652,4.95,16.7
5/20/2007,2220,655,4.84,17.3
5/21/2007,1800,668,4.51,16.6
5/22/2007,1650,671,4.39,16.5
5/23/2007,1570,674,4.33,14.6
5/24/2007,2310,669,4.9,13.5
5/25/2007,2520,672,5.1,15.3
5/26/2007,2040,690,4.65,16.8
5/27/2007,1360,737,3.87,19
5/28/2007,1150,762,3.59,20.2
5/29/2007,1800,721,4.4,19.5
5/30/2007,1900,704,4.5,18.3
5/31/2007,1900,709,4.5,17.9
6/1/2007,1470,700,4.02,18.9
6/2/2007,1520,673,4.07,19
6/3/2007,1850,634,4.46,18.5
6/4/2007,1740,637,4.32,18.1
6/5/2007,2000,625,4.6,18.8
6/6/2007,1940,618,4.55,18.6
6/7/2007,1820,604,4.43,16.3
6/8/2007,1720,601,4.32,16.4
6/9/2007,1630,597,4.22,18.2
6/10/2007,1530,593,4.11,19.5
6/11/2007,1240,596,3.74,20.6
6/12/2007,1200,616,3.68,20.5
6/13/2007,1550,656,4.07,18.1
6/14/2007,1910,716,4.53,17.4
6/15/2007,1680,666,4.27,20.2
6/16/2007,1710,605,4.32,21.5
6/17/2007,1660,590,4.26,22
6/18/2007,1620,584,4.22,21.2
6/19/2007,1730,577,4.34,21.5
6/20/2007,1660,568,4.26,22.4
6/21/2007,1380,571,3.92,22.9
6/22/2007,1400,586,3.94,22.3
6/23/2007,1460,589,4.03,21.3
6/24/2007,1110,618,3.57,22.8
6/25/2007,1080,628,3.52,23.6
6/26/2007,1520,579,3.92,23.1
6/27/2007,2400,522,4.97,20.5
6/28/2007,1970,559,4.58,21.6
6/29/2007,1450,618,3.99,22.1
6/30/2007,894,684,3.22,23
7/1/2007,1000,684,3.4,23.8
7/2/2007,967,679,3.35,24.1
7/3/2007,926,687,3.29,24.5
7/4/2007,914,673,3.27,23.7
7/5/2007,892,680,3.23,24.2
7/6/2007,1000,667,3.39,23.7
7/7/2007,924,649,3.28,23.9
7/8/2007,880,645,3.21,24.1
7/9/2007,909,603,3.26,23.2
7/10/2007,835,641,3.13,22.9
7/11/2007,667,659,2.82,23.1
7/12/2007,624,683,2.75,22.6
7/13/2007,569,703,2.66,22.8
7/14/2007,646,671,2.79,23.9
7/15/2007,411,667,2.39,24.6
7/16/2007,353,727,2.28,25.3
7/17/2007,326,738,2.24,25.4
7/18/2007,274,740,2.13,25.7
7/19/2007,237,750,2.05,24.7
7/20/2007,663,745,2.66,24.3
7/21/2007,1390,784,3.91,23.9
7/22/2007,1290,613,3.8,24.7
7/23/2007,882,616,3.18,25.3
7/24/2007,596,710,2.71,25.9
7/25/2007,606,712,2.72,26.1
7/26/2007,739,639,2.95,25.2
7/27/2007,637,666,2.77,25.4
7/28/2007,881,634,3.2,25.3
7/29/2007,932,615,3.29,24.7
7/30/2007,828,661,3.11,24.5
7/31/2007,851,664,3.16,25.5
8/1/2007,855,653,3.16,25.5
8/2/2007,828,652,3.11,24.6
8/3/2007,1430,623,3.84,24.4
8/4/2007,1100,619,3.53,24.9
8/5/2007,926,677,3.26,24.8
8/6/2007,1030,697,3.4,25.6
8/7/2007,1600,640,4.13,24.2
8/8/2007,1350,627,3.82,24.3
8/9/2007,1130,634,3.56,24.5
8/10/2007,1080,661,3.49,24
8/11/2007,838,680,3.11,24.5
8/12/2007,663,716,2.78,25.7
8/13/2007,712,769,2.85,25.9
8/14/2007,646,739,2.68,26
8/15/2007,489,764,2.53,25.7
8/16/2007,560,759,2.64,25.5
8/17/2007,964,715,3.26,24.8
8/18/2007,1040,729,3.37,25
8/19/2007,1130,701,3.49,25.3
8/20/2007,1050,694,3.39,25.5
8/21/2007,961,721,3.29,25.6
8/22/2007,895,716,3.21,25.5
8/23/2007,660,744,2.87,24.3
8/24/2007,742,776,2.98,23.2
8/25/2007,669,803,2.91,23.4
8/26/2007,634,781,2.86,24.5
8/27/2007,525,792,2.69,23.9
8/28/2007,487,783,2.63,24.2
8/29/2007,393,808,2.44,22.3
8/30/2007,1180,864,3.53,21.2
8/31/2007,500,840,2.66,23.3
9/1/2007,392,866,2.44,24
9/2/2007,436,836,2.53,24.3
9/3/2007,420,815,2.5,23.9
9/4/2007,391,818,2.43,23
9/5/2007,369,850,2.39,24
9/6/2007,328,869,2.29,24
9/7/2007,352,681,2.34,23.1
9/8/2007,411,683,2.48,22.1
9/9/2007,378,759,2.41,20.4
9/10/2007,357,775,2.36,18.1
9/11/2007,242,870,2.06,17.8
9/12/2007,200,925,1.93,19.2
9/13/2007,196,930,1.92,20
9/14/2007,185,925,1.89,18.3
9/15/2007,200,905,1.93,17.4
9/16/2007,179,967,1.87,20.3
9/17/2007,137,1010,1.72,19.6
9/18/2007,171,967,1.85,19.1
9/19/2007,238,938,2.04,19.3
9/20/2007,178,963,1.87,20.2
9/21/2007,145,946,1.75,20
9/22/2007,145,1030,1.61,20.2
9/23/2007,145,1050,1.49,20
9/24/2007,170,990,1.54,18.7
9/25/2007,170,966,1.77,17.5
9/26/2007,146,1070,1.76,16.6
9/27/2007,92,1140,1.58,16.4
9/28/2007,82,1080,1.54,16.6
9/29/2007,92,1010,1.56,17
9/30/2007,70,1010,1.49,15
10/1/2007,61,1080,1.5,14.2
10/2/2007,73,1110,1.54,16.4
10/3/2007,74,1100,1.54,15.8
10/4/2007,79,1090,1.56,16.7
10/5/2007,109,1070,1.64,18.4
10/6/2007,378,901,2.26,18.3
10/7/2007,401,856,2.3,15.2
10/8/2007,426,863,2.33,13.5
10/9/2007,439,861,2.35,14
10/10/2007,406,861,2.29,14.6
10/11/2007,160,995,1.77,15.1
10/12/2007,90,1090,1.56,15.9
10/13/2007,50,1110,1.43,16.4
10/14/2007,67,1110,1.49,14.2
10/15/2007,77,1110,1.51,12.8
10/16/2007,75,1150,1.51,12.2
10/17/2007,98,1140,1.58,12.4
10/18/2007,117,1120,1.64,12
10/19/2007,156,1090,1.75,11.1
10/20/2007,147,1100,1.72,13
10/21/2007,133,1110,1.69,9.78
10/22/2007,151,1090,1.75,7.51
10/23/2007,188,1090,1.84,9.55
10/24/2007,382,997,2.25,11.4
10/25/2007,405,954,2.3,12
10/26/2007,389,940,2.28,12
10/27/2007,302,998,2.12,11.3
10/28/2007,248,1040,2.01,10.5
10/29/2007,247,1050,2.01,10.8
10/30/2007,270,1040,2.06,12.3
10/31/2007,272,1030,2.07,11.6
11/1/2007,295,1030,2.12,9.38
11/2/2007,319,1020,2.18,9.16
11/3/2007,332,1020,2.21,8.24
11/4/2007,330,1010,2.21,8.59
11/5/2007,313,1000,2.18,8.86
11/6/2007,248,1040,2.04,7.79
11/7/2007,255,1050,2.06,7.78
11/8/2007,248,1040,2.05,8.46
11/9/2007,302,1010,2.17,8.38
11/10/2007,315,995,2.2,9.67
11/11/2007,302,997,2.18,9.72
11/12/2007,290,991,2.16,9.53
11/13/2007,286,995,2.16,8.88
11/14/2007,333,1010,2.25,8.21
11/15/2007,667,1030,2.82,6.18
11/16/2007,550,1070,2.64,7.2
11/17/2007,432,1200,2.44,8.27
11/18/2007,392,1250,2.37,8.58
11/19/2007,367,1260,2.33,9.42
11/20/2007,353,1280,2.3,8.45
11/21/2007,347,1290,2.29,5.52
11/22/2007,343,1280,2.29,3.15
11/23/2007,346,1270,2.29,2.99
11/24/2007,321,1270,2.25,2.39
11/25/2007,317,1290,2.25,2.64
11/26/2007,322,1290,2.26,2.86
11/27/2007,319,1310,2.25,2.6
11/28/2007,333,1300,2.28,3.73
11/29/2007,316,1290,2.26,2.6
11/30/2007,315,1290,2.25,2.52
12/1/2007,326,1300,2.27,4.07
12/2/2007,334,1280,2.29,5.03
12/3/2007,288,1300,2.2,4.84
12/4/2007,302,1310,2.24,7
12/5/2007,287,1310,2.2,7.09
12/6/2007,289,1310,2.21,6.89
12/7/2007,280,1310,2.22,5.09
12/8/2007,280,1300,2.23,2.13
12/9/2007,285,1280,2.22,0.25
12/10/2007,290,1300,2.24,0.327
12/11/2007,290,1260,2.34,1.7
12/12/2007,295,1280,2.29,1.17
12/13/2007,295,1320,2.28,0.198
12/14/2007,300,1300,2.34,1.21
12/15/2007,300,1320,2.31,-0.01
12/16/2007,300,1320,2.3,-0.05
12/17/2007,305,1300,2.3,0.273
12/18/2007,310,1300,2.29,1.7
12/19/2007,311,1310,2.29,3.05
12/20/2007,313,1310,2.29,3.13
12/21/2007,323,1310,2.31,3
12/22/2007,315,1300,2.3,1.07
12/23/2007,310,1310,2.28,0.19
12/24/2007,305,1280,2.3,0.923
12/25/2007,300,1260,2.33,1.02
12/26/2007,300,1280,2.3,0.494
12/27/2007,300,1290,2.3,-0.2
12/28/2007,310,1320,2.31,-0.2
12/29/2007,310,1340,2.33,-0.18
12/30/2007,320,1300,2.41,0.042
12/31/2007,320,1250,2.44,0.154
1/1/2008,315,1300,2.81,-0.2
1/2/2008,315,1330,4.4,-0.15
1/3/2008,320,1300,3.9,0.015
1/4/2008,330,1200,3.65,0.129
1/5/2008,330,1120,3.36,0.146
1/6/2008,335,1180,2.97,1.35
1/7/2008,330,1260,2.39,2.61
1/8/2008,337,1260,2.38,1.52
1/9/2008,355,1240,2.42,2.13
1/10/2008,356,1230,2.42,2.6
1/11/2008,364,1250,2.43,2.49
1/12/2008,339,1260,2.39,2.43
1/13/2008,309,1270,2.33,1.32
1/14/2008,310,1270,2.31,0.885
1/15/2008,290,1280,2.32,0.554
1/16/2008,150,1390,1.99,-0.05
1/17/2008,140,1590,1.83,0.369
1/18/2008,165,1600,1.79,0.181
1/19/2008,198,1400,2.08,0.244
1/20/2008,169,1370,2,0.773
1/21/2008,164,1370,1.97,-0.02
1/22/2008,139,1410,1.89,0.269
1/23/2008,109,1460,1.79,0.529
1/24/2008,139,1420,1.86,0.646
1/25/2008,173,1210,1.96,-66.8
1/26/2008,161,1360,1.91,2.49
1/27/2008,147,1370,1.87,3.23
1/28/2008,154,1370,1.89,4.93
1/29/2008,136,1460,1.84,2.96
1/30/2008,138,1460,1.86,1.94
1/31/2008,131,1450,1.84,1.62
2/1/2008,115,1470,1.83,2.17
2/2/2008,110,1510,1.77,3.1
2/3/2008,105,1530,1.76,2.9
2/4/2008,110,1490,1.79,4.23
2/5/2008,105,1420,1.84,0.969
2/6/2008,100,1420,1.9,0.142
2/7/2008,98,1430,1.99,0.258
2/8/2008,96,1390,1.97,2.49
2/9/2008,94,1430,1.92,3.16
2/10/2008,94,1450,1.87,2.66
2/11/2008,94,1510,1.75,3.81
2/12/2008,95,1490,1.76,5.2
2/13/2008,94,1490,1.76,5.92
2/14/2008,97,1500,1.77,4.28
2/15/2008,96,1500,1.77,4.49
2/16/2008,96,1510,1.77,5.75
2/17/2008,91,1510,1.76,4.52
2/18/2008,86,1520,1.74,4.43
2/19/2008,87,1510,1.74,5.66
2/20/2008,98,1480,1.78,2.89
2/21/2008,199,1310,2.06,2.53
2/22/2008,237,1270,2.15,5.46
2/23/2008,242,1270,2.17,5.52
2/24/2008,243,1260,2.17,5.72
2/25/2008,243,1270,2.18,7.05
2/26/2008,244,1260,2.18,7.65
2/27/2008,258,1260,2.21,7.09
2/28/2008,257,1260,2.21,8.03
2/29/2008,248,1260,2.19,8.93
3/1/2008,258,1270,2.2,9.44
3/2/2008,268,1250,2.22,6.11
3/3/2008,263,1250,2.21,4.86
3/4/2008,253,1270,2.18,6.12
3/5/2008,251,1260,2.18,5.6
3/6/2008,245,1260,2.15,5.55
3/7/2008,225,1270,2.11,5.47
3/8/2008,219,1280,2.09,6.65
3/9/2008,461,1110,2.55,8.57
3/10/2008,560,991,2.72,8.36
3/11/2008,562,973,2.72,8.97
3/12/2008,590,969,2.77,9.98
3/13/2008,580,972,2.74,10.2
3/14/2008,595,959,2.77,9.86
3/15/2008,534,929,2.66,9.16
3/16/2008,494,988,2.58,6.73
3/17/2008,508,974,2.6,5.6
3/18/2008,500,977,2.58,7.05
3/19/2008,496,961,2.57,9.05
3/20/2008,459,935,2.51,10.3
3/21/2008,367,900,2.34,10.9
3/22/2008,322,870,2.26,9.17
3/23/2008,358,882,2.31,9.03
3/24/2008,435,866,2.45,9.82
3/25/2008,460,872,2.49,10.8
3/26/2008,533,845,2.62,11.7
3/27/2008,570,812,2.69,12
3/28/2008,552,799,2.66,9.98
3/29/2008,514,774,2.6,9.74
3/30/2008,421,783,2.44,10.5
3/31/2008,347,804,2.32,10.8
4/1/2008,334,817,2.3,8.92
4/2/2008,333,831,2.31,8.74
4/3/2008,267,857,2.17,10.4
4/4/2008,237,873,2.11,11
4/5/2008,313,872,2.28,11.4
4/6/2008,302,849,2.27,11.7
4/7/2008,250,841,2.16,10.5
4/8/2008,273,845,2.22,11.3
4/9/2008,283,857,2.24,10.1
4/10/2008,304,856,2.29,8.16
4/11/2008,350,872,2.38,7.8
4/12/2008,464,829,2.59,8.55
4/13/2008,477,835,2.62,11.1
4/14/2008,313,838,2.31,14
4/15/2008,173,882,2.02,15
4/16/2008,292,827,2.3,13
4/17/2008,397,788,2.5,10.6
4/18/2008,470,814,2.63,12
4/19/2008,461,848,2.61,13.8
4/20/2008,465,828,2.62,14.3
4/21/2008,483,815,2.65,13.9
4/22/2008,470,797,2.63,14
4/23/2008,449,798,2.59,15.2
4/24/2008,453,788,2.6,15.7
4/25/2008,439,784,2.57,14.2
4/26/2008,412,787,2.53,12.6
4/27/2008,411,788,2.52,11.9
4/28/2008,447,787,2.59,13.4
4/29/2008,406,801,2.51,14.5
4/30/2008,309,834,2.34,16.3
5/1/2008,228,869,2.17,14.4
5/2/2008,317,854,2.35,11.3
5/3/2008,315,851,2.35,10.9
5/4/2008,317,853,2.36,13.8
5/5/2008,265,880,2.25,17.2
5/6/2008,195,876,2.09,18.7
5/7/2008,197,895,2.09,16
5/8/2008,322,889,2.37,16.2
5/9/2008,483,888,2.65,16.8
5/10/2008,694,799,2.99,16.1
5/11/2008,917,733,3.32,14.8
5/12/2008,959,713,3.38,16.5
5/13/2008,1010,703,3.43,14.1
5/14/2008,1130,656,3.59,13.1
5/15/2008,1140,649,3.61,14.5
5/16/2008,1100,644,3.54,13.3
5/17/2008,1050,652,3.47,14.9
5/18/2008,851,672,3.17,17.5
5/19/2008,624,716,2.81,19.3
5/20/2008,742,710,3,20.3
5/21/2008,1200,630,3.7,18.7
5/22/2008,1480,605,4.07,17.1
5/23/2008,1570,586,4.17,15.2
5/24/2008,1540,578,4.14,14.5
5/25/2008,1470,582,4.06,16.1
5/26/2008,1310,590,3.86,17
5/27/2008,1230,598,3.74,16.6
5/28/2008,1120,612,3.58,16.9
5/29/2008,961,663,3.35,19
5/30/2008,1010,691,3.42,18.9
5/31/2008,1390,639,3.95,18.6
6/1/2008,1630,596,4.28,18.7
6/2/2008,1500,582,4.1,18.6
6/3/2008,1260,584,3.78,17.8
6/4/2008,1350,574,3.9,17.9
6/5/2008,1750,560,4.39,16
6/6/2008,2330,597,4.98,15.3
6/7/2008,2110,586,4.77,18
6/8/2008,1500,591,4.1,18.6
6/9/2008,978,610,3.37,19.1
6/10/2008,1490,570,4.09,19.1
6/11/2008,1640,555,4.28,18.5
6/12/2008,1470,534,4.06,18.5
6/13/2008,1450,535,4.04,18.2
6/14/2008,1450,538,4.03,18.6
6/15/2008,1380,537,3.95,19.9
6/16/2008,1320,530,3.86,18.8
6/17/2008,1480,523,4.07,18.7
6/18/2008,1620,501,4.25,20.2
6/19/2008,1660,486,4.31,19.9
6/20/2008,1560,468,4.17,19.6
6/21/2008,2030,464,4.7,19.5
6/22/2008,2320,455,4.97,19.7
6/23/2008,2200,454,4.86,19.4
6/24/2008,1980,449,4.65,19.7
6/25/2008,1770,452,4.44,20.6
6/26/2008,1530,456,4.13,21.4
6/27/2008,1280,454,3.81,21.4
6/28/2008,1220,430,3.73,21.1
6/29/2008,1640,425,4.28,20.4
6/30/2008,1750,426,4.43,21.2
7/1/2008,1840,408,4.53,21.3
7/2/2008,1990,402,4.67,21.3
7/3/2008,2240,396,4.89,20.9
7/4/2008,1840,416,4.52,21.4
7/5/2008,1650,429,4.28,22
7/6/2008,1790,408,4.47,21.5
7/7/2008,1530,419,4.14,20.8
7/8/2008,1460,416,4.04,21.3
7/9/2008,1660,419,4.3,22
7/10/2008,1630,417,4.27,22.2
7/11/2008,1530,424,4.13,22.6
7/12/2008,1480,434,4.07,21.3
7/13/2008,1460,434,4.04,21
7/14/2008,1370,437,3.94,22.1
7/15/2008,1510,424,4.12,22.7
7/16/2008,1870,395,4.55,22.7
7/17/2008,1930,427,4.6,23.2
7/18/2008,1650,428,4.28,23.2
7/19/2008,1480,456,4.07,22.6
7/20/2008,1090,472,3.52,23.8
7/21/2008,628,548,2.82,24.4
7/22/2008,740,523,3,25.1
7/23/2008,784,494,3.06,25.1
7/24/2008,783,486,3.06,24.9
7/25/2008,854,478,3.18,24.3
7/26/2008,946,469,3.32,24
7/27/2008,960,447,3.35,24.3
7/28/2008,885,441,3.23,24.9
7/29/2008,973,451,3.37,24.1
7/30/2008,831,477,3.14,24.5
7/31/2008,723,503,2.97,25
8/1/2008,775,496,3.05,24.9
8/2/2008,782,491,3.06,24.4
8/3/2008,765,491,3.04,25
8/4/2008,677,492,2.9,25.2
8/5/2008,587,511,2.75,24.9
8/6/2008,591,538,2.75,24.7
8/7/2008,727,550,2.97,23.1
8/8/2008,998,544,3.4,22.7
8/9/2008,1140,507,3.61,23.7
8/10/2008,1110,514,3.57,23.3
8/11/2008,1320,569,3.85,23.2
8/12/2008,1060,547,3.5,24
8/13/2008,778,550,3.06,23.2
8/14/2008,560,559,2.7,22.5
8/15/2008,713,572,2.95,19.9
8/16/2008,990,616,3.38,17.8
8/17/2008,1390,620,3.94,18.4
8/18/2008,2070,697,4.68,18.6
8/19/2008,1120,717,3.58,20.8
8/20/2008,917,708,3.28,21
8/21/2008,883,773,3.23,22.8
8/22/2008,634,819,2.82,23.3
8/23/2008,712,809,2.93,22.4
8/24/2008,874,820,3.22,22.4
8/25/2008,797,914,3.1,22.9
8/26/2008,576,910,2.72,23.4
8/27/2008,363,969,2.33,23.8
8/28/2008,305,966,2.21,22.7
8/29/2008,319,917,2.24,22.7
8/30/2008,292,922,2.17,22.7
8/31/2008,213,934,1.97,22
9/1/2008,171,1000,1.85,22.1
9/2/2008,108,767,1.65,17.5
9/3/2008,82,1100,1.56,18.4
9/4/2008,161,1090,1.82,18.1
9/5/2008,187,996,1.9,17.7
9/6/2008,124,1030,1.7,18.3
9/7/2008,90,1080,1.59,19.2
9/8/2008,68,1120,1.5,17.7
9/9/2008,72,1140,1.52,18
9/10/2008,49,1200,1.43,19
9/11/2008,25,1470,1.32,18
9/12/2008,29,1480,1.34,18.2
9/13/2008,833,1250,2.91,18
9/14/2008,403,1180,2.39,17.9
9/15/2008,275,1380,2.13,18.5
9/16/2008,216,1330,1.98,18.9
9/17/2008,141,1090,1.76,18.5
9/18/2008,75,75.9,1.53,14.8
9/19/2008,42,0,1.4,15.6
9/20/2008,32,0,1.35,15.5
9/21/2008,39,0,1.37,17.1
9/22/2008,56,0,1.43,20.3
9/23/2008,68,243,1.46,15.6
9/24/2008,71,799,1.47,17.6
9/25/2008,44,0,1.36,15.2
9/26/2008,41,0.042,1.34,15.7
9/27/2008,40,1.02,1.33,16.5
9/28/2008,43,2.09,1.33,15.5
9/29/2008,48,0.802,1.34,13.3
9/30/2008,60,458,1.38,13.5
10/1/2008,70,1120,1.41,14.3
10/2/2008,64,889,1.39,14.4
10/3/2008,63,1400,1.4,16.3
10/4/2008,68,1410,1.42,16.3
10/5/2008,79,1490,1.46,16.6
10/6/2008,73,1400,1.45,14.9
10/7/2008,80,1320,1.47,14
10/8/2008,66,1360,1.44,14.5
10/9/2008,79,1300,1.48,14.7
10/10/2008,71,1370,1.46,14.7
10/11/2008,135,1380,1.66,12.6
10/12/2008,186,1500,1.81,13.4
10/13/2008,143,1480,1.71,12.9
10/14/2008,172,1560,1.79,11.8
10/15/2008,252,1430,1.99,11.3
10/16/2008,237,1410,1.96,12.1
10/17/2008,162,1520,1.78,13.3
10/18/2008,124,1380,1.68,13.8
10/19/2008,98,1250,1.61,14.4
10/20/2008,85,1310,1.58,13.7
10/21/2008,106,1300,1.64,13.5
10/22/2008,128,1270,1.72,9.4
10/23/2008,131,1370,1.73,7.81
10/24/2008,164,1380,1.83,8.48
10/25/2008,232,1160,2.01,9.97
10/26/2008,204,1070,1.95,10.9
10/27/2008,162,1060,1.85,9.45
10/28/2008,146,1090,1.81,10
10/29/2008,143,1110,1.81,10.9
10/30/2008,142,1100,1.81,11.5
10/31/2008,147,1110,1.83,11.6
11/1/2008,149,1130,1.85,11.8
11/2/2008,168,1080,1.9,12
11/3/2008,157,1090,1.88,12.7
11/4/2008,162,1090,1.89,10.8
11/5/2008,168,1100,1.92,9.5
11/6/2008,161,1110,1.89,7.39
11/7/2008,189,1080,1.95,6.68
11/8/2008,206,1070,1.99,8.28
11/9/2008,206,1060,2,8.44
11/10/2008,236,1060,2.07,7.99
11/11/2008,319,1010,2.25,7.37
11/12/2008,376,990,2.37,8.16
11/13/2008,426,939,2.45,8.61
11/14/2008,385,946,2.38,7.36
11/15/2008,699,940,2.91,5.49
11/16/2008,552,930,2.68,6.59
11/17/2008,399,1040,2.42,7.81
11/18/2008,321,1140,2.29,8.29
11/19/2008,319,1260,2.28,8.76
11/20/2008,332,1260,2.32,6.49
11/21/2008,318,1280,2.29,5.54
11/22/2008,304,1290,2.26,5.51
11/23/2008,294,1290,2.25,5.75
11/24/2008,275,1300,2.21,5.16
11/25/2008,287,1290,2.24,4.58
11/26/2008,307,1280,2.28,4.24
11/27/2008,309,1280,2.28,4.59
11/28/2008,312,1270,2.29,4.86
11/29/2008,320,1280,2.3,5.53
11/30/2008,339,1270,2.34,4.75
12/1/2008,341,1270,2.34,3.85
12/2/2008,356,1290,2.37,5.4
12/3/2008,358,1290,2.37,5.21
12/4/2008,337,1290,2.33,2.36
12/5/2008,316,1300,2.3,1.65
12/6/2008,292,1310,2.24,3.11
12/7/2008,282,1330,2.22,4.62
12/8/2008,292,1340,2.25,6.32
12/9/2008,310,1320,2.28,3.78
12/10/2008,325,1320,2.31,1.55
12/11/2008,337,1320,2.34,2.75
12/12/2008,350,1340,2.36,3.35
12/13/2008,357,1320,2.37,4.05
12/14/2008,350,1320,2.36,1.41
12/15/2008,290,1350,2.16,-0.17
12/16/2008,280,1330,2.25,0.064
12/17/2008,310,1300,2.33,0.251
12/18/2008,381,1270,2.41,0.655
12/19/2008,409,1230,2.46,0.871
12/20/2008,390,1260,2.46,0.216
12/21/2008,290,1330,2.25,0.068
12/22/2008,300,1320,2.31,0.38
12/23/2008,402,1260,2.46,0.728
12/24/2008,372,1260,2.41,0.301
12/25/2008,394,1250,2.45,0.962
12/26/2008,467,1200,2.58,1.04
12/27/2008,422,1260,2.5,0.284
12/28/2008,366,1280,2.41,0.668
12/29/2008,395,1250,2.46,1.35
12/30/2008,363,1270,2.4,3.45
12/31/2008,355,1270,2.39,1.79
1/1/2009,342,1240,2.36,2.28
1/2/2009,355,1260,2.38,4.02
1/3/2009,358,1270,2.38,4.3
1/4/2009,359,1270,2.38,1.71
1/5/2009,338,1270,2.34,0.54
1/6/2009,358,1240,2.36,1.19
1/7/2009,353,1270,2.35,2.15
1/8/2009,378,1270,2.39,3.84
