agency,site,date,q.timswico,check
USGS,7121500,2/18/2009,13,A
USGS,7121500,2/19/2009,13,A
USGS,7121500,2/20/2009,12,A
USGS,7121500,2/21/2009,12,A
USGS,7121500,2/22/2009,12,A
USGS,7121500,2/23/2009,12,A
USGS,7121500,2/24/2009,13,A
USGS,7121500,2/25/2009,13,A
USGS,7121500,2/26/2009,13,A
USGS,7121500,2/27/2009,13,A
USGS,7121500,2/28/2009,13,A
USGS,7121500,3/1/2009,12,A
USGS,7121500,3/2/2009,13,A
USGS,7121500,3/3/2009,12,A
USGS,7121500,3/4/2009,11,A
USGS,7121500,3/5/2009,10,A
USGS,7121500,3/6/2009,11,A
USGS,7121500,3/7/2009,12,A
USGS,7121500,3/8/2009,11,A
USGS,7121500,3/9/2009,11,A
USGS,7121500,3/10/2009,11,A
USGS,7121500,3/11/2009,12,A
USGS,7121500,3/12/2009,12,A
USGS,7121500,3/13/2009,17,A
USGS,7121500,3/14/2009,25,A
USGS,7121500,3/15/2009,34,A
USGS,7121500,3/16/2009,180,A
USGS,7121500,3/17/2009,125,A
USGS,7121500,3/18/2009,65,A
USGS,7121500,3/19/2009,64,A
USGS,7121500,3/20/2009,68,A
USGS,7121500,3/21/2009,57,A
USGS,7121500,3/22/2009,53,A
USGS,7121500,3/23/2009,56,A
USGS,7121500,3/24/2009,71,A
USGS,7121500,3/25/2009,83,A
USGS,7121500,3/26/2009,83,A
USGS,7121500,3/27/2009,162,A
USGS,7121500,3/28/2009,140,A
USGS,7121500,3/29/2009,174,A
USGS,7121500,3/30/2009,186,A
USGS,7121500,3/31/2009,156,A
USGS,7121500,4/1/2009,130,A
USGS,7121500,4/2/2009,87,A
USGS,7121500,4/3/2009,69,A
USGS,7121500,4/4/2009,54,A
USGS,7121500,4/5/2009,58,A
USGS,7121500,4/6/2009,66,A
USGS,7121500,4/7/2009,77,A
USGS,7121500,4/8/2009,72,A
USGS,7121500,4/9/2009,66,A
USGS,7121500,4/10/2009,79,A
USGS,7121500,4/11/2009,77,A
USGS,7121500,4/12/2009,77,A
USGS,7121500,4/13/2009,81,A
USGS,7121500,4/14/2009,84,A
USGS,7121500,4/15/2009,82,A
USGS,7121500,4/16/2009,77,A
USGS,7121500,4/17/2009,72,A
USGS,7121500,4/18/2009,75,A
USGS,7121500,4/19/2009,102,A
USGS,7121500,4/20/2009,106,A
USGS,7121500,4/21/2009,76,A
USGS,7121500,4/22/2009,71,A
USGS,7121500,4/23/2009,66,A
USGS,7121500,4/24/2009,69,A
USGS,7121500,4/25/2009,73,A
USGS,7121500,4/26/2009,78,A
USGS,7121500,4/27/2009,80,A
USGS,7121500,4/28/2009,77,A
USGS,7121500,4/29/2009,83,A
USGS,7121500,4/30/2009,88,A
USGS,7121500,5/1/2009,88,A
USGS,7121500,5/2/2009,79,A
USGS,7121500,5/3/2009,70,A
USGS,7121500,5/4/2009,66,A
USGS,7121500,5/5/2009,61,A
USGS,7121500,5/6/2009,59,A
USGS,7121500,5/7/2009,59,A
USGS,7121500,5/8/2009,66,A
USGS,7121500,5/9/2009,71,A
USGS,7121500,5/10/2009,68,A
USGS,7121500,5/11/2009,69,A
USGS,7121500,5/12/2009,74,A
USGS,7121500,5/13/2009,70,A
USGS,7121500,5/14/2009,63,A
USGS,7121500,5/15/2009,62,A
USGS,7121500,5/16/2009,68,A
USGS,7121500,5/17/2009,80,A
USGS,7121500,5/18/2009,77,A
USGS,7121500,5/19/2009,76,A
USGS,7121500,5/20/2009,74,A
USGS,7121500,5/21/2009,81,A
USGS,7121500,5/22/2009,121,A
USGS,7121500,5/23/2009,119,A
USGS,7121500,5/24/2009,137,A
USGS,7121500,5/25/2009,140,A
USGS,7121500,5/26/2009,135,A
USGS,7121500,5/27/2009,122,A
USGS,7121500,5/28/2009,120,A
USGS,7121500,5/29/2009,135,A
USGS,7121500,5/30/2009,135,A
USGS,7121500,5/31/2009,133,A
USGS,7121500,6/1/2009,131,A
USGS,7121500,6/2/2009,150,A
USGS,7121500,6/3/2009,148,A
USGS,7121500,6/4/2009,127,A
USGS,7121500,6/5/2009,123,A
USGS,7121500,6/6/2009,116,A
USGS,7121500,6/7/2009,133,A
USGS,7121500,6/8/2009,147,A
USGS,7121500,6/9/2009,112,A
USGS,7121500,6/10/2009,87,A
USGS,7121500,6/11/2009,82,A
USGS,7121500,6/12/2009,102,A
USGS,7121500,6/13/2009,125,A
USGS,7121500,6/14/2009,116,A
USGS,7121500,6/15/2009,104,A
USGS,7121500,6/16/2009,93,A
USGS,7121500,6/17/2009,90,A
USGS,7121500,6/18/2009,95,A
USGS,7121500,6/19/2009,90,A
USGS,7121500,6/20/2009,87,A
USGS,7121500,6/21/2009,92,A
USGS,7121500,6/22/2009,95,A
USGS,7121500,6/23/2009,88,A
USGS,7121500,6/24/2009,86,A
USGS,7121500,6/25/2009,81,A:e
USGS,7121500,6/26/2009,76,A:e
USGS,7121500,6/27/2009,70,A
USGS,7121500,6/28/2009,71,A
USGS,7121500,6/29/2009,72,A
USGS,7121500,6/30/2009,72,A
USGS,7121500,7/1/2009,75,A
USGS,7121500,7/2/2009,77,A
USGS,7121500,7/3/2009,77,A
USGS,7121500,7/4/2009,83,A
USGS,7121500,7/5/2009,96,A
USGS,7121500,7/6/2009,237,A
USGS,7121500,7/7/2009,122,A
USGS,7121500,7/8/2009,101,A
USGS,7121500,7/9/2009,93,A
USGS,7121500,7/10/2009,81,A
USGS,7121500,7/11/2009,74,A
USGS,7121500,7/12/2009,73,A
USGS,7121500,7/13/2009,74,A
USGS,7121500,7/14/2009,74,A
USGS,7121500,7/15/2009,73,A
USGS,7121500,7/16/2009,67,A
USGS,7121500,7/17/2009,61,A
USGS,7121500,7/18/2009,61,A
USGS,7121500,7/19/2009,60,A
USGS,7121500,7/20/2009,61,A
USGS,7121500,7/21/2009,66,A
USGS,7121500,7/22/2009,68,A
USGS,7121500,7/23/2009,67,A
USGS,7121500,7/24/2009,64,A
USGS,7121500,7/25/2009,67,A
USGS,7121500,7/26/2009,80,A
USGS,7121500,7/27/2009,155,A
USGS,7121500,7/28/2009,120,A
USGS,7121500,7/29/2009,127,A
USGS,7121500,7/30/2009,101,A
USGS,7121500,7/31/2009,105,A
USGS,7121500,8/1/2009,108,A
USGS,7121500,8/2/2009,105,A
USGS,7121500,8/3/2009,137,A
USGS,7121500,8/4/2009,111,A
USGS,7121500,8/5/2009,87,A
USGS,7121500,8/6/2009,87,A
USGS,7121500,8/7/2009,89,A
USGS,7121500,8/8/2009,89,A
USGS,7121500,8/9/2009,89,A
USGS,7121500,8/10/2009,89,A
USGS,7121500,8/11/2009,82,A
USGS,7121500,8/12/2009,94,A
USGS,7121500,8/13/2009,86,A
USGS,7121500,8/14/2009,81,A
USGS,7121500,8/15/2009,75,A
USGS,7121500,8/16/2009,68,A
USGS,7121500,8/17/2009,60,A
USGS,7121500,8/18/2009,60,A
USGS,7121500,8/19/2009,684,A
USGS,7121500,8/20/2009,94,A
USGS,7121500,8/21/2009,83,A
USGS,7121500,8/22/2009,76,A
USGS,7121500,8/23/2009,76,A
USGS,7121500,8/24/2009,73,A
USGS,7121500,8/25/2009,73,A
USGS,7121500,8/26/2009,74,A
USGS,7121500,8/27/2009,78,A
USGS,7121500,8/28/2009,82,A
USGS,7121500,8/29/2009,77,A
USGS,7121500,8/30/2009,70,A
USGS,7121500,8/31/2009,62,A
USGS,7121500,9/1/2009,68,A
USGS,7121500,9/2/2009,75,A
USGS,7121500,9/3/2009,66,A
USGS,7121500,9/4/2009,67,A
USGS,7121500,9/5/2009,69,A
USGS,7121500,9/6/2009,69,A
USGS,7121500,9/7/2009,68,A
USGS,7121500,9/8/2009,64,A
USGS,7121500,9/9/2009,63,A
USGS,7121500,9/10/2009,60,A
USGS,7121500,9/11/2009,53,A
USGS,7121500,9/12/2009,48,A
USGS,7121500,9/13/2009,48,A
USGS,7121500,9/14/2009,46,A
USGS,7121500,9/15/2009,61,A
USGS,7121500,9/16/2009,71,A
USGS,7121500,9/17/2009,69,A
USGS,7121500,9/18/2009,75,A
USGS,7121500,9/19/2009,77,A
USGS,7121500,9/20/2009,73,A
USGS,7121500,9/21/2009,62,A
USGS,7121500,9/22/2009,75,A
USGS,7121500,9/23/2009,90,A
USGS,7121500,9/24/2009,91,A
USGS,7121500,9/25/2009,88,A
USGS,7121500,9/26/2009,87,A
USGS,7121500,9/27/2009,87,A
USGS,7121500,9/28/2009,95,A
USGS,7121500,9/29/2009,90,A
USGS,7121500,9/30/2009,86,A
USGS,7121500,10/1/2009,79,A
USGS,7121500,10/2/2009,85,A
USGS,7121500,10/3/2009,83,A
USGS,7121500,10/4/2009,72,A
USGS,7121500,10/5/2009,69,A
USGS,7121500,10/6/2009,68,A
USGS,7121500,10/7/2009,70,A
USGS,7121500,10/8/2009,74,A
USGS,7121500,10/9/2009,78,A
USGS,7121500,10/10/2009,74,A
USGS,7121500,10/11/2009,89,A
USGS,7121500,10/12/2009,98,A
USGS,7121500,10/13/2009,99,A
USGS,7121500,10/14/2009,100,A
USGS,7121500,10/15/2009,93,A
USGS,7121500,10/16/2009,95,A
USGS,7121500,10/17/2009,90,A
USGS,7121500,10/18/2009,81,A
USGS,7121500,10/19/2009,75,A
USGS,7121500,10/20/2009,76,A
USGS,7121500,10/21/2009,120,A
USGS,7121500,10/22/2009,149,A
USGS,7121500,10/23/2009,144,A
USGS,7121500,10/24/2009,145,A
USGS,7121500,10/25/2009,157,A
USGS,7121500,10/26/2009,151,A
USGS,7121500,10/27/2009,145,A
USGS,7121500,10/28/2009,134,A
USGS,7121500,10/29/2009,130,A
USGS,7121500,10/30/2009,128,A
USGS,7121500,10/31/2009,143,A
USGS,7121500,11/1/2009,144,A
USGS,7121500,11/2/2009,154,A
USGS,7121500,11/3/2009,148,A
USGS,7121500,11/4/2009,142,A
USGS,7121500,11/5/2009,141,A
USGS,7121500,11/6/2009,140,A
USGS,7121500,11/7/2009,135,A
USGS,7121500,11/8/2009,129,A
USGS,7121500,11/9/2009,123,A
USGS,7121500,11/10/2009,106,A
USGS,7121500,11/11/2009,108,A
USGS,7121500,11/12/2009,113,A
USGS,7121500,11/13/2009,100,A
USGS,7121500,11/14/2009,93,A
USGS,7121500,11/15/2009,73,A
USGS,7121500,11/16/2009,37,A
USGS,7121500,11/17/2009,32,A
USGS,7121500,11/18/2009,29,A
USGS,7121500,11/19/2009,29,A
USGS,7121500,11/20/2009,31,A
USGS,7121500,11/21/2009,27,A
USGS,7121500,11/22/2009,26,A
USGS,7121500,11/23/2009,25,A
USGS,7121500,11/24/2009,24,A
USGS,7121500,11/25/2009,24,A
USGS,7121500,11/26/2009,23,A
USGS,7121500,11/27/2009,23,A
USGS,7121500,11/28/2009,23,A
USGS,7121500,11/29/2009,22,A
USGS,7121500,11/30/2009,22,A
USGS,7121500,12/1/2009,22,A
USGS,7121500,12/2/2009,21,A
USGS,7121500,12/3/2009,21,A
USGS,7121500,12/4/2009,21,A
USGS,7121500,12/5/2009,21,A
USGS,7121500,12/6/2009,21,A
USGS,7121500,12/7/2009,20,A
USGS,7121500,12/8/2009,20,A
USGS,7121500,12/9/2009,20,A
USGS,7121500,12/10/2009,20,A
USGS,7121500,12/11/2009,20,A
USGS,7121500,12/12/2009,20,A
USGS,7121500,12/13/2009,19,A
USGS,7121500,12/14/2009,19,A
USGS,7121500,12/15/2009,19,A
USGS,7121500,12/16/2009,19,A
USGS,7121500,12/17/2009,19,A
USGS,7121500,12/18/2009,19,A
USGS,7121500,12/19/2009,18,A
USGS,7121500,12/20/2009,18,A
USGS,7121500,12/21/2009,18,A
USGS,7121500,12/22/2009,18,A
USGS,7121500,12/23/2009,18,A
USGS,7121500,12/24/2009,18,A
USGS,7121500,12/25/2009,17,A
USGS,7121500,12/26/2009,18,A
USGS,7121500,12/27/2009,17,A
USGS,7121500,12/28/2009,17,A
USGS,7121500,12/29/2009,17,A
USGS,7121500,12/30/2009,17,A
USGS,7121500,12/31/2009,17,A
USGS,7121500,1/1/2010,17,A
USGS,7121500,1/2/2010,17,A
USGS,7121500,1/3/2010,17,A
USGS,7121500,1/4/2010,16,A
USGS,7121500,1/5/2010,16,A
USGS,7121500,1/6/2010,16,A
USGS,7121500,1/7/2010,16,A
USGS,7121500,1/8/2010,16,A
USGS,7121500,1/9/2010,16,A
USGS,7121500,1/10/2010,16,A
USGS,7121500,1/11/2010,16,A
USGS,7121500,1/12/2010,16,A
USGS,7121500,1/13/2010,16,A
USGS,7121500,1/14/2010,16,A
USGS,7121500,1/15/2010,16,A
USGS,7121500,1/16/2010,16,A
USGS,7121500,1/17/2010,16,A
USGS,7121500,1/18/2010,16,A
USGS,7121500,1/19/2010,15,A
USGS,7121500,1/20/2010,16,A
USGS,7121500,1/21/2010,15,A
USGS,7121500,1/22/2010,15,A
USGS,7121500,1/23/2010,15,A
USGS,7121500,1/24/2010,14,A
USGS,7121500,1/25/2010,14,A
USGS,7121500,1/26/2010,15,A
USGS,7121500,1/27/2010,14,A
USGS,7121500,1/28/2010,15,A
USGS,7121500,1/29/2010,15,A
USGS,7121500,1/30/2010,15,A
USGS,7121500,1/31/2010,15,A
USGS,7121500,2/1/2010,15,A
USGS,7121500,2/2/2010,14,A
USGS,7121500,2/3/2010,14,A
USGS,7121500,2/4/2010,15,A
USGS,7121500,2/5/2010,15,A
USGS,7121500,2/6/2010,14,A
USGS,7121500,2/7/2010,15,A
USGS,7121500,2/8/2010,15,A
USGS,7121500,2/9/2010,14,A
USGS,7121500,2/10/2010,14,A
USGS,7121500,2/11/2010,14,A
USGS,7121500,2/12/2010,15,A
USGS,7121500,2/13/2010,16,A
USGS,7121500,2/14/2010,15,A
USGS,7121500,2/15/2010,14,A
USGS,7121500,2/16/2010,14,A
USGS,7121500,2/17/2010,14,A
USGS,7121500,2/18/2010,14,A
USGS,7121500,2/19/2010,14,A
USGS,7121500,2/20/2010,13,A
USGS,7121500,2/21/2010,14,A
USGS,7121500,2/22/2010,13,A
USGS,7121500,2/23/2010,13,A
USGS,7121500,2/24/2010,13,A
USGS,7121500,2/25/2010,13,A
USGS,7121500,2/26/2010,13,A
USGS,7121500,2/27/2010,13,A
USGS,7121500,2/28/2010,13,A
USGS,7121500,3/1/2010,14,A
USGS,7121500,3/2/2010,13,A
USGS,7121500,3/3/2010,13,A
USGS,7121500,3/4/2010,13,A
USGS,7121500,3/5/2010,13,A
USGS,7121500,3/6/2010,13,A
USGS,7121500,3/7/2010,13,A
USGS,7121500,3/8/2010,14,A
USGS,7121500,3/9/2010,15,A
USGS,7121500,3/10/2010,14,A
USGS,7121500,3/11/2010,13,A
USGS,7121500,3/12/2010,13,A
USGS,7121500,3/13/2010,13,A
USGS,7121500,3/14/2010,13,A
USGS,7121500,3/15/2010,20,A
USGS,7121500,3/16/2010,77,A
USGS,7121500,3/17/2010,100,A
USGS,7121500,3/18/2010,113,A
USGS,7121500,3/19/2010,117,A
USGS,7121500,3/20/2010,124,A
USGS,7121500,3/21/2010,130,A
USGS,7121500,3/22/2010,141,A
USGS,7121500,3/23/2010,133,A
USGS,7121500,3/24/2010,139,A
USGS,7121500,3/25/2010,133,A
USGS,7121500,3/26/2010,137,A
USGS,7121500,3/27/2010,138,A
USGS,7121500,3/28/2010,137,A
USGS,7121500,3/29/2010,139,A
USGS,7121500,3/30/2010,127,A
USGS,7121500,3/31/2010,112,A
USGS,7121500,4/1/2010,102,A
USGS,7121500,4/2/2010,84,A
USGS,7121500,4/3/2010,89,A
USGS,7121500,4/4/2010,87,A
USGS,7121500,4/5/2010,91,A
USGS,7121500,4/6/2010,120,A
USGS,7121500,4/7/2010,103,A
USGS,7121500,4/8/2010,85,A
USGS,7121500,4/9/2010,83,A
USGS,7121500,4/10/2010,83,A
USGS,7121500,4/11/2010,70,A
USGS,7121500,4/12/2010,74,A
USGS,7121500,4/13/2010,57,A
USGS,7121500,4/14/2010,63,A
USGS,7121500,4/15/2010,66,A
USGS,7121500,4/16/2010,114,A
USGS,7121500,4/17/2010,155,A
USGS,7121500,4/18/2010,146,A
USGS,7121500,4/19/2010,138,A
USGS,7121500,4/20/2010,113,A
USGS,7121500,4/21/2010,99,A
USGS,7121500,4/22/2010,96,A
USGS,7121500,4/23/2010,79,A
USGS,7121500,4/24/2010,81,A
USGS,7121500,4/25/2010,108,A
USGS,7121500,4/26/2010,118,A
USGS,7121500,4/27/2010,110,A
USGS,7121500,4/28/2010,103,A
USGS,7121500,4/29/2010,111,A
USGS,7121500,4/30/2010,106,A
USGS,7121500,5/1/2010,95,A
USGS,7121500,5/2/2010,102,A
USGS,7121500,5/3/2010,98,A
USGS,7121500,5/4/2010,99,A
USGS,7121500,5/5/2010,93,A
USGS,7121500,5/6/2010,70,A
USGS,7121500,5/7/2010,66,A
USGS,7121500,5/8/2010,64,A
USGS,7121500,5/9/2010,64,A
USGS,7121500,5/10/2010,69,A
USGS,7121500,5/11/2010,72,A
USGS,7121500,5/12/2010,75,A
USGS,7121500,5/13/2010,80,A
USGS,7121500,5/14/2010,78,A
USGS,7121500,5/15/2010,74,A
USGS,7121500,5/16/2010,70,A
USGS,7121500,5/17/2010,71,A
USGS,7121500,5/18/2010,88,A
USGS,7121500,5/19/2010,86,A
USGS,7121500,5/20/2010,89,A
USGS,7121500,5/21/2010,85,A
USGS,7121500,5/22/2010,78,A
USGS,7121500,5/23/2010,74,A
USGS,7121500,5/24/2010,77,A
USGS,7121500,5/25/2010,98,A
USGS,7121500,5/26/2010,84,A
USGS,7121500,5/27/2010,84,A
USGS,7121500,5/28/2010,80,A
USGS,7121500,5/29/2010,80,A
USGS,7121500,5/30/2010,67,A
USGS,7121500,5/31/2010,74,A
USGS,7121500,6/1/2010,77,A
USGS,7121500,6/2/2010,76,A
USGS,7121500,6/3/2010,82,A
USGS,7121500,6/4/2010,78,A
USGS,7121500,6/5/2010,78,A
USGS,7121500,6/6/2010,82,A
USGS,7121500,6/7/2010,85,A
USGS,7121500,6/8/2010,94,A
USGS,7121500,6/9/2010,91,A
USGS,7121500,6/10/2010,91,A
USGS,7121500,6/11/2010,101,A
USGS,7121500,6/12/2010,101,A
USGS,7121500,6/13/2010,118,A
USGS,7121500,6/14/2010,154,A
USGS,7121500,6/15/2010,168,A
USGS,7121500,6/16/2010,160,A
USGS,7121500,6/17/2010,138,A
USGS,7121500,6/18/2010,133,A
USGS,7121500,6/19/2010,123,A
USGS,7121500,6/20/2010,102,A
USGS,7121500,6/21/2010,88,A
USGS,7121500,6/22/2010,90,A
USGS,7121500,6/23/2010,82,A
USGS,7121500,6/24/2010,78,A
USGS,7121500,6/25/2010,72,A
USGS,7121500,6/26/2010,69,A
USGS,7121500,6/27/2010,66,A
USGS,7121500,6/28/2010,70,A
USGS,7121500,6/29/2010,75,A
USGS,7121500,6/30/2010,72,A
USGS,7121500,7/1/2010,70,A
USGS,7121500,7/2/2010,70,A
USGS,7121500,7/3/2010,71,A
USGS,7121500,7/4/2010,73,A
USGS,7121500,7/5/2010,75,A
USGS,7121500,7/6/2010,74,A
USGS,7121500,7/7/2010,71,A
USGS,7121500,7/8/2010,75,A
USGS,7121500,7/9/2010,76,A
USGS,7121500,7/10/2010,73,A
USGS,7121500,7/11/2010,80,A
USGS,7121500,7/12/2010,109,A
USGS,7121500,7/13/2010,100,A
USGS,7121500,7/14/2010,85,A
USGS,7121500,7/15/2010,73,A
USGS,7121500,7/16/2010,74,A
USGS,7121500,7/17/2010,71,A
USGS,7121500,7/18/2010,74,A
USGS,7121500,7/19/2010,75,A
USGS,7121500,7/20/2010,147,A
USGS,7121500,7/21/2010,297,A
USGS,7121500,7/22/2010,98,A
USGS,7121500,7/23/2010,93,A
USGS,7121500,7/24/2010,111,A
USGS,7121500,7/25/2010,129,A
USGS,7121500,7/26/2010,118,A
USGS,7121500,7/27/2010,112,A
USGS,7121500,7/28/2010,106,A
USGS,7121500,7/29/2010,78,A
USGS,7121500,7/30/2010,65,A
USGS,7121500,7/31/2010,97,A
USGS,7121500,8/1/2010,108,A
USGS,7121500,8/2/2010,106,A
USGS,7121500,8/3/2010,110,A
USGS,7121500,8/4/2010,120,A
USGS,7121500,8/5/2010,176,A
USGS,7121500,8/6/2010,126,A
USGS,7121500,8/7/2010,114,A
USGS,7121500,8/8/2010,127,A
USGS,7121500,8/9/2010,136,A
USGS,7121500,8/10/2010,121,A
USGS,7121500,8/11/2010,109,A
USGS,7121500,8/12/2010,111,A
USGS,7121500,8/13/2010,102,A
USGS,7121500,8/14/2010,98,A
USGS,7121500,8/15/2010,95,A
USGS,7121500,8/16/2010,90,A
USGS,7121500,8/17/2010,81,A
USGS,7121500,8/18/2010,76,A
USGS,7121500,8/19/2010,72,A
USGS,7121500,8/20/2010,72,A
USGS,7121500,8/21/2010,70,A
USGS,7121500,8/22/2010,73,A
USGS,7121500,8/23/2010,76,A
USGS,7121500,8/24/2010,77,A
USGS,7121500,8/25/2010,72,A
USGS,7121500,8/26/2010,71,A
USGS,7121500,8/27/2010,70,A
USGS,7121500,8/28/2010,74,A
USGS,7121500,8/29/2010,72,A
USGS,7121500,8/30/2010,67,A
USGS,7121500,8/31/2010,58,A
USGS,7121500,9/1/2010,57,A
USGS,7121500,9/2/2010,66,A
USGS,7121500,9/3/2010,57,A
USGS,7121500,9/4/2010,62,A
USGS,7121500,9/5/2010,63,A
USGS,7121500,9/6/2010,42,A
USGS,7121500,9/7/2010,40,A
USGS,7121500,9/8/2010,44,A
USGS,7121500,9/9/2010,44,A
USGS,7121500,9/10/2010,37,A
USGS,7121500,9/11/2010,34,A
USGS,7121500,9/12/2010,33,A
USGS,7121500,9/13/2010,32,A
USGS,7121500,9/14/2010,31,A
USGS,7121500,9/15/2010,35,A
USGS,7121500,9/16/2010,36,A
USGS,7121500,9/17/2010,36,A
USGS,7121500,9/18/2010,36,A
USGS,7121500,9/19/2010,36,A
USGS,7121500,9/20/2010,36,A
USGS,7121500,9/21/2010,36,A
USGS,7121500,9/22/2010,36,A
USGS,7121500,9/23/2010,37,A
USGS,7121500,9/24/2010,35,A
USGS,7121500,9/25/2010,34,A
USGS,7121500,9/26/2010,34,A
USGS,7121500,9/27/2010,35,A
USGS,7121500,9/28/2010,38,A
USGS,7121500,9/29/2010,38,A
USGS,7121500,9/30/2010,35,A
USGS,7121500,10/1/2010,31,A
USGS,7121500,10/2/2010,30,A
USGS,7121500,10/3/2010,31,A
USGS,7121500,10/4/2010,31,A
USGS,7121500,10/5/2010,30,A
USGS,7121500,10/6/2010,29,A
USGS,7121500,10/7/2010,31,A
USGS,7121500,10/8/2010,33,A
USGS,7121500,10/9/2010,34,A
USGS,7121500,10/10/2010,37,A
USGS,7121500,10/11/2010,38,A
USGS,7121500,10/12/2010,45,A
USGS,7121500,10/13/2010,45,A
USGS,7121500,10/14/2010,47,A
USGS,7121500,10/15/2010,45,A
USGS,7121500,10/16/2010,41,A
USGS,7121500,10/17/2010,35,A
USGS,7121500,10/18/2010,32,A
USGS,7121500,10/19/2010,32,A
USGS,7121500,10/20/2010,32,A
USGS,7121500,10/21/2010,31,A
USGS,7121500,10/22/2010,33,A
USGS,7121500,10/23/2010,33,A
USGS,7121500,10/24/2010,37,A
USGS,7121500,10/25/2010,41,A
USGS,7121500,10/26/2010,54,A
USGS,7121500,10/27/2010,53,A
USGS,7121500,10/28/2010,67,A
USGS,7121500,10/29/2010,65,A
USGS,7121500,10/30/2010,65,A
USGS,7121500,10/31/2010,60,A
USGS,7121500,11/1/2010,49,A
USGS,7121500,11/2/2010,46,A
USGS,7121500,11/3/2010,48,A
USGS,7121500,11/4/2010,52,A
USGS,7121500,11/5/2010,53,A
USGS,7121500,11/6/2010,53,A
USGS,7121500,11/7/2010,50,A
USGS,7121500,11/8/2010,57,A
USGS,7121500,11/9/2010,54,A
USGS,7121500,11/10/2010,51,A
USGS,7121500,11/11/2010,51,A
USGS,7121500,11/12/2010,52,A
USGS,7121500,11/13/2010,50,A
USGS,7121500,11/14/2010,86,A
USGS,7121500,11/15/2010,101,A
USGS,7121500,11/16/2010,28,A
USGS,7121500,11/17/2010,25,A
USGS,7121500,11/18/2010,23,A
USGS,7121500,11/19/2010,22,A
USGS,7121500,11/20/2010,21,A
USGS,7121500,11/21/2010,20,A
USGS,7121500,11/22/2010,20,A
USGS,7121500,11/23/2010,21,A
USGS,7121500,11/24/2010,20,A
USGS,7121500,11/25/2010,20,A
USGS,7121500,11/26/2010,21,A
USGS,7121500,11/27/2010,20,A
USGS,7121500,11/28/2010,20,A
USGS,7121500,11/29/2010,25,A
USGS,7121500,11/30/2010,26,A
USGS,7121500,12/1/2010,25,A
USGS,7121500,12/2/2010,22,A
USGS,7121500,12/3/2010,27,A
USGS,7121500,12/4/2010,26,A
USGS,7121500,12/5/2010,25,A
USGS,7121500,12/6/2010,19,A
USGS,7121500,12/7/2010,18,A
USGS,7121500,12/8/2010,18,A
USGS,7121500,12/9/2010,18,A
USGS,7121500,12/10/2010,18,A
USGS,7121500,12/11/2010,18,A
USGS,7121500,12/12/2010,17,A
USGS,7121500,12/13/2010,18,A
USGS,7121500,12/14/2010,18,A
USGS,7121500,12/15/2010,18,A
USGS,7121500,12/16/2010,18,A
USGS,7121500,12/17/2010,18,A
USGS,7121500,12/18/2010,18,A
USGS,7121500,12/19/2010,18,A
USGS,7121500,12/20/2010,18,A
USGS,7121500,12/21/2010,17,A
USGS,7121500,12/22/2010,17,A
USGS,7121500,12/23/2010,17,A
USGS,7121500,12/24/2010,17,A
USGS,7121500,12/25/2010,17,A
USGS,7121500,12/26/2010,16,A
USGS,7121500,12/27/2010,17,A
USGS,7121500,12/28/2010,17,A
USGS,7121500,12/29/2010,17,A
USGS,7121500,12/30/2010,17,A
USGS,7121500,12/31/2010,16,A
USGS,7121500,1/1/2011,16,A
USGS,7121500,1/2/2011,15,A
USGS,7121500,1/3/2011,15,A
USGS,7121500,1/4/2011,15,A
USGS,7121500,1/5/2011,14,A:e
USGS,7121500,1/6/2011,14,A
USGS,7121500,1/7/2011,15,A
USGS,7121500,1/8/2011,15,A
USGS,7121500,1/9/2011,14,A
USGS,7121500,1/10/2011,14,A
USGS,7121500,1/11/2011,14,A
USGS,7121500,1/12/2011,14,A
USGS,7121500,1/13/2011,14,A
USGS,7121500,1/14/2011,14,A
USGS,7121500,1/15/2011,14,A
USGS,7121500,1/16/2011,14,A
USGS,7121500,1/17/2011,14,A
USGS,7121500,1/18/2011,14,A
USGS,7121500,1/19/2011,14,A
USGS,7121500,1/20/2011,14,A
USGS,7121500,1/21/2011,14,A
USGS,7121500,1/22/2011,14,A
USGS,7121500,1/23/2011,14,A
USGS,7121500,1/24/2011,13,A
USGS,7121500,1/25/2011,13,A
USGS,7121500,1/26/2011,13,A
USGS,7121500,1/27/2011,13,A
USGS,7121500,1/28/2011,13,A
USGS,7121500,1/29/2011,13,A
USGS,7121500,1/30/2011,13,A
USGS,7121500,1/31/2011,13,A
USGS,7121500,2/1/2011,12,A
USGS,7121500,2/2/2011,12,A
USGS,7121500,2/3/2011,12,A:e
USGS,7121500,2/4/2011,12,A
USGS,7121500,2/5/2011,13,A
USGS,7121500,2/6/2011,13,A
USGS,7121500,2/7/2011,12,A
USGS,7121500,2/8/2011,12,A
USGS,7121500,2/9/2011,11,A
USGS,7121500,2/10/2011,11,A
USGS,7121500,2/11/2011,11,A
USGS,7121500,2/12/2011,11,A
USGS,7121500,2/13/2011,12,A
USGS,7121500,2/14/2011,12,A
USGS,7121500,2/15/2011,12,A
USGS,7121500,2/16/2011,12,A
USGS,7121500,2/17/2011,12,A
USGS,7121500,2/18/2011,11,A
USGS,7121500,2/19/2011,11,A
USGS,7121500,2/20/2011,11,A
USGS,7121500,2/21/2011,11,A
USGS,7121500,2/22/2011,11,A
