"","X","DATE","q.in","ec.in","t.in","q.out","ec.out","t.out","q.BIG","q.BUF","q.WIL","q.FRO","df.0","df.1","dg.0","dg.1","p","et"
"1851",1851,"3/24/2004",0.152910971586,2.42,16.35,0.67960431816,4.75,10.37,0.048138639203,NA,0.0118930755678,0,0.0196849998984,0.0181292501016,0.6452869998984,0.62588775,0,0.0074506666582
"1852",1852,"3/25/2004",0.147247602268,2.42,16.2,0.70792116475,4.77,10.69666667,0.048138639203,NA,0.011326738636,0,0.01800225,0.0196849998984,0.6486525,0.6452869998984,0,0.0140546666582
"1853",1853,"3/26/2004",0.167069394881,2.37,14.3,0.5663369318,4.73,11.05,0.050970323862,NA,0.0138752548291,0.31148531249,0.0233044998984,0.01800225,0.6616699998984,0.6486525,0.0004233333418,0.0066886666582
"1854",1854,"3/27/2004",8.35346974405,2.31,12.35,0.36811900567,4.68,11.34333333,0.050970323862,NA,0.0280336781241,0.50970323862,0.635508,0.0233044998984,0.6714490001016,0.6616699998984,0,0.00635
"1855",1855,"3/28/2004",12.82753150527,2.31,11.85,0.39643585226,4.68,11.47,0.050970323862,NA,0.152910971586,0.62297062498,0.8646795,0.635508,1.03508175,0.6714490001016,0,0.0082973333418
"1856",1856,"3/29/2004",13.73367059615,2.31,12.1,3.25643735785,3.06,11.51,0.05663369318,NA,0.05663369318,0.79287170452,0.89715975,0.8646795,1.1643677501016,1.03508175,0,0.0074506666582
"1857",1857,"3/30/2004",15.26278031201,2.3,12.25,5.72000301118,2.54,11.66,0.05663369318,NA,0.218039718743,0.73623801134,0.9491980001016,0.89715975,1.2223114998984,1.1643677501016,0,0.0082126666582
"1858",1858,"3/31/2004",15.5742656245,2.3,11.6,7.58891488612,2.49,11.89333333,0.05663369318,NA,0.36811900567,0.70792116475,0.9592945001016,0.9491980001016,1.2557125001016,1.2223114998984,0,0.0095673333418
"1859",1859,"4/1/2004",16.19723624948,2.3,11.45,8.7782224429,2.48,12.14333333,0.059465377839,NA,0.73623801134,0.67960431816,0.9744075,0.9592945001016,1.2798424998984,1.2557125001016,0,0.0072813333418
"1860",1860,"4/2/2004",16.73525633469,2.31,11.55,9.6277278406,2.48,12.36333333,0.059465377839,NA,0.2831684659,0.67960431816,0.9877107498984,0.9744075,1.296393913176,1.2798424998984,0,0.0055033333418
"1861",1861,"4/3/2004",17.98119758465,2.31,11.85,10.61881747125,2.47,12.58,0.059465377839,NA,1.21762440337,0.67960431816,1.01793675,0.9877107498984,1.3188632501016,1.296393913176,0,0.0060113333418
"1862",1862,"4/4/2004",19.79347576641,2.32,11.85,11.63822394849,2.45,12.75666667,0.059465377839,NA,0.82118855111,0.67960431816,1.0606046086824,1.01793675,1.3324398260472,1.3188632501016,0,0.0097366666582
"1863",1863,"4/5/2004",26.07981570939,2.33,12.65,13.13901681776,2.42,12.91,0.062297062498,NA,0.67960431816,0.67960431816,1.2117387498984,1.0606046086824,1.4399895,1.3324398260472,0.0031326666582,0.0021166666582
"1864",1864,"4/6/2004",26.02318201621,2.33,13,17.07505849377,2.37,13.03666667,0.062297062498,NA,0.70792116475,0.67960431816,1.2108497501016,1.2117387498984,1.5127287498984,1.4399895,0.0005926666582,0.00508
"1865",1865,"4/7/2004",24.18258698786,2.34,13.05,18.43426713009,2.39,13.13,0.059465377839,NA,1.67069394881,0.73623801134,1.1598274998984,1.2108497501016,1.5007907501016,1.5127287498984,0,0.0057573333418
"1866",1866,"4/8/2004",21.91723926066,2.48,13.2,17.8396133517,2.38,13.23,0.031148531249,NA,0.116099071019,0.82118855111,1.1040109998984,1.1598274998984,1.4724062501016,1.5007907501016,0.0065193333418,0.0013546666582
"1867",1867,"4/9/2004",18.49090082327,2.48,12.75,16.84852372105,2.38,13.29666667,0.02831684659,NA,0.062297062498,0.82118855111,1.0231120001016,1.1040109998984,1.3867765001016,1.4724062501016,0.0042333333418,0.001016
"1868",1868,"4/10/2004",18.91565352212,2.47,11.95,15.82911724381,2.36,13.24333333,0.036811900567,NA,0.0104772332383,0.82118855111,1.03374825,1.0231120001016,1.3625194998984,1.3867765001016,8.46666582e-05,0.00381
"1869",1869,"4/11/2004",18.6891187494,2.46,11.6,15.68753301086,2.36,13.19333333,0.036811900567,NA,0.14158423295,0.82118855111,1.0278109998984,1.03374825,1.3533437501016,1.3625194998984,0,0.00381
"1870",1870,"4/12/2004",7.95703389179,2.46,11.1,15.0079286927,2.38,13.12666667,0.033980215908,NA,0.73623801134,0.8495053977,0.6848157498984,1.0278109998984,1.2817474998984,1.3533437501016,0,0.0062653333418
"1871",1871,"4/13/2004",2.06712980107,2.46,10.45,9.82594576673,2.53,13.16666667,0.036811900567,NA,0.0181227818176,0.8495053977,0.4407535001016,0.6848157498984,0.9482455001016,1.2817474998984,0,0.0110066666582
"1872",1872,"4/14/2004",1.61406025563,2.47,10.55,5.69168616459,2.78,13.27333333,0.033980215908,NA,0.0152910971586,0.87782224429,0.4063999998984,0.4407535001016,0.8357552501016,0.9482455001016,0,0.0104986666582
"1873",1873,"4/15/2004",0.5663369318,2.46,11.95,4.38911122145,2.9,13.46,0.039643585226,NA,0.0138752548291,0.87782224429,0.3093402498984,0.4063999998984,0.7469187498984,0.8357552501016,0,0.0117686666582
"1874",1874,"4/16/2004",0.50970323862,2.46,12.45,3.36970474421,3.07,13.61333333,0.065128747157,NA,0.011326738636,0.90613909088,0.29251275,0.3093402498984,0.63788925,0.7469187498984,0,0.01651
"1875",1875,"4/17/2004",0.79287170452,2.46,13.2,2.71841727264,3.25,13.73,0.079287170452,NA,0.0099108963065,0.90613909088,0.3315017501016,0.29251275,0.59674125,0.63788925,0,0.01524
"1876",1876,"4/18/2004",0.53802008521,2.46,15,2.29366457379,3.4,13.78666667,0.0045306954544,NA,0.0101940647724,0.87782224429,0.2998152498984,0.3315017501016,0.5822950001016,0.59674125,8.46666582e-05,0.0082973333418
"1877",1877,"4/19/2004",0.45306954544,2.46,14.85,2.09544664766,3.47,13.85333333,0.0031148531249,NA,0.0135920863632,0.73623801134,0.28165425,0.2998152498984,0.55178325,0.5822950001016,0.000254,0.0079586666582
"1878",1878,"4/20/2004",0.42475269885,2.47,15.15,1.84059502835,3.59,14.02333333,0.0079287170452,NA,0.0152910971586,0.73623801134,0.2714307498984,0.28165425,0.51654075,0.55178325,0.0034713333418,0.0077893333418
"1879",1879,"4/21/2004",0.33980215908,2.48,15.05,1.52910971586,3.74,14.09,0.0033980215908,NA,0.033980215908,0.73623801134,0.2518727501016,0.2714307498984,0.4857432498984,0.51654075,0.020828,0.003302
"1880",1880,"4/22/2004",0.36811900567,2.47,14.6,1.67069394881,3.64,14,0.0036811900567,NA,0.073623801134,0.73623801134,0.2544762498984,0.2518727501016,0.45615225,0.4857432498984,0.0513926666582,0.0005926666582
"1881",1881,"4/23/2004",0.73623801134,2.44,13.15,1.92554556812,3.63,13.79666667,0.090613909088,NA,0.070792116475,0.70792116475,0.312801,0.2544762498984,0.5346064998984,0.45615225,0.0037253333418,0.0041486666582
"1882",1882,"4/24/2004",0.50970323862,2.43,12.4,3.82277428965,2.96,13.59666667,0.39643585226,NA,0.067960431816,0.39643585226,0.2788602498984,0.312801,0.685419,0.5346064998984,0,0.0046566666582
"1883",1883,"4/25/2004",0.48138639203,2.42,12.7,3.82277428965,3.13,13.51333333,0.232198142038,NA,0.065128747157,0.0025485161931,0.27022425,0.2788602498984,0.6459220001016,0.685419,8.46666582e-05,0.00635
"1884",1884,"4/26/2004",0.42475269885,2.41,12.65,3.53960582375,3.66,13.51333333,0.155742656245,NA,0.065128747157,0,0.2580640001016,0.27022425,0.5991859998984,0.6459220001016,0,0.0107526666582
"1885",1885,"4/27/2004",0.36811900567,2.43,13.6,3.31307105103,3.86,13.65,0.189722872153,NA,0.042475269885,0,0.2437765001016,0.2580640001016,0.614553,0.5991859998984,0,0.009398
"1886",1886,"4/28/2004",0.45306954544,2.42,14.85,3.22812051126,3.93,13.85333333,0.181227818176,NA,0.45306954544,0,0.2513329998984,0.2437765001016,0.6145212498984,0.614553,0.0005926666582,0.0028786666582
"1887",1887,"4/29/2004",1.30257494314,2.36,13.65,3.05821943172,3.96,13.87333333,0.16990107954,NA,0.36811900567,0,0.3576426947208,0.2513329998984,0.6150927498984,0.6145212498984,0.0026246666582,0.0014393333418
"1888",1888,"4/30/2004",2.60514988628,2.22,11.4,3.51128897716,3.87,13.75666667,0.192554556812,NA,0.107604017042,0,0.4467542501016,0.3576426947208,0.7488872501016,0.6150927498984,8.46666582e-05,0.004064
"1889",1889,"5/1/2004",1.89722872153,2.04,10.9,4.02099221578,3.51,13.67666667,0.201049610789,NA,0.181227818176,0,0.39728775,0.4467542501016,0.8790304998984,0.7488872501016,0,0.005334
"1890",1890,"5/2/2004",0.67960431816,2.08,12.2,4.13425960214,3.29,13.71666667,0.175564448858,NA,0.36811900567,0,0.2920365,0.39728775,0.7899717498984,0.8790304998984,0,0.0074506666582
"1891",1891,"5/3/2004",0.59465377839,2.11,13.4,3.45465528398,3.76,13.83,0.155742656245,NA,0.164237710222,0,0.2729547498984,0.2920365,0.744855,0.7899717498984,0,0.0060113333418
"1892",1892,"5/4/2004",0.53802008521,2.07,15.15,3.1148531249,4.07,14.03666667,0.164237710222,NA,0.155742656245,0,0.2640964998984,0.2729547498984,0.6725284998984,0.744855,0,0.0080433333418
"1893",1893,"5/5/2004",0.67960431816,1.97,15.9,3.05821943172,4.15,14.28,0.144415917609,NA,0.0249188249992,0,0.2791459998984,0.2640964998984,0.59426475,0.6725284998984,0,0.0092286666582
"1894",1894,"5/6/2004",1.01940647724,1.91,17.75,2.69010042605,4.11,14.56,0.158574340904,NA,0.0107604017042,0,0.3219767501016,0.2791459998984,0.6006147498984,0.59426475,0,0.0074506666582
"1895",1895,"5/7/2004",1.18930755678,1.81,19.1,2.46356565333,4.05,14.81,0.167069394881,NA,0.0189722872153,0,0.3354387498984,0.3219767501016,0.6267767501016,0.6006147498984,0,0.0077893333418
"1896",1896,"5/8/2004",1.07604017042,1.75,19.25,2.43524880674,3.94,15,0.150079286927,NA,0.0104772332383,0,0.3227704998984,0.3354387498984,0.65560575,0.6267767501016,0,0.0089746666582
"1897",1897,"5/9/2004",1.07604017042,1.68,19.85,2.43524880674,3.89,15.28666667,0.186891187494,NA,0.0070792116475,0,0.32089725,0.3227704998984,0.6590665001016,0.65560575,0,0.00762
"1898",1898,"5/10/2004",1.07604017042,1.63,20.75,2.46356565333,3.88,15.66666667,0.161406025563,NA,0.0082118855111,0,0.3178810001016,0.32089725,0.6630670001016,0.6590665001016,0,0.01143
"1899",1899,"5/11/2004",0.70792116475,1.47,20.3,2.09544664766,3.89,15.99666667,0.172732764199,NA,0.0070792116475,0.48138639203,0.2753042501016,0.3178810001016,0.663321,0.6630670001016,0,0.0072813333418
"1900",1900,"5/12/2004",0.42475269885,1.38,19.25,1.84059502835,3.9,16.26666667,0.181227818176,NA,0.0042475269885,0.73623801134,0.2252344998984,0.2753042501016,0.6132829998984,0.663321,0,0.002286
"1901",1901,"5/13/2004",0.45306954544,1.48,18.1,1.64237710222,4.16,16.32,0.235029826697,NA,0.223703088061,0.73623801134,0.2300922498984,0.2252344998984,0.5742304998984,0.6132829998984,0,0.0047413333418
"1902",1902,"5/14/2004",0.42475269885,1.49,16.55,1.61406025563,4.2,16.31,0.14158423295,NA,0.16990107954,0.76455485793,0.2254249998984,0.2300922498984,0.5611812498984,0.5742304998984,0,0.007112
"1903",1903,"5/15/2004",0.42475269885,1.45,16.2,1.44415917609,4.28,16.3,0.135920863632,NA,0.121762440337,0.76455485793,0.2256790001016,0.2254249998984,0.5485765001016,0.5611812498984,0,0.0102446666582
"1904",1904,"5/16/2004",0.39643585226,1.4,16.35,1.44415917609,4.23,16.33333333,0.127425809655,NA,0.164237710222,0.76455485793,0.2238692501016,0.2256790001016,0.5481955001016,0.5485765001016,0,0.0056726666582
"1905",1905,"5/17/2004",0.39643585226,1.38,17.35,1.24594124996,4.37,16.41666667,0.133089178973,NA,0.0053802008521,0.76455485793,0.2233294998984,0.2238692501016,0.5234305001016,0.5481955001016,0,0.00381
"1906",1906,"5/18/2004",0.39643585226,1.39,17.8,1.21762440337,4.34,16.49333333,0.130257494314,NA,0.0079287170452,0.76455485793,0.220599,0.2233294998984,0.4827904998984,0.5234305001016,0,0.0085513333418
"1907",1907,"5/19/2004",0.45306954544,1.38,18.65,1.07604017042,4.4,16.69333333,0.099108963065,NA,0.0082118855111,0.76455485793,0.2294254998984,0.220599,0.4796155001016,0.4827904998984,0.004064,0.0062653333418
"1908",1908,"5/20/2004",1.16099071019,1.35,19.05,1.07604017042,4.25,16.82,0.130257494314,NA,0.0036811900567,0.76455485793,0.32432625,0.2294254998984,0.4760912501016,0.4796155001016,0,0.009398
"1909",1909,"5/21/2004",1.35920863632,1.32,19.65,1.07604017042,4.28,17.04333333,0.101940647724,NA,0.0045306954544,0.76455485793,0.3430587498984,0.32432625,0.53654325,0.4760912501016,0,0.008382
"1910",1910,"5/22/2004",0.79287170452,1.32,21.1,1.27425809655,4.08,17.29666667,0.096277278406,NA,0.0025485161931,0.76455485793,0.2868612498984,0.3430587498984,0.5993447501016,0.53654325,0,0.0072813333418
"1911",1911,"5/23/2004",0.53802008521,1.3,20.8,1.18930755678,4.02,17.63,0.192554556812,NA,0.0014158423295,0.76455485793,0.2485390001016,0.2868612498984,0.589407,0.5993447501016,0,0.007112
"1912",1912,"5/24/2004",0.45306954544,1.3,20.05,1.10435701701,4.15,17.92,0.167069394881,NA,0.158574340904,0.76455485793,0.2297747501016,0.2485390001016,0.5560377498984,0.589407,0,0.0062653333418
"1913",1913,"5/25/2004",0.42475269885,1.32,19.15,1.04772332383,4.23,18.09333333,0.144415917609,NA,0.271841727264,0.82118855111,0.2230437498984,0.2297747501016,0.5295265001016,0.5560377498984,0,0.008382
"1914",1914,"5/26/2004",0.45306954544,1.33,19.8,0.76455485793,4.34,18.22,0.104772332383,NA,0.08495053977,0.90613909088,0.22736175,0.2230437498984,0.4961254998984,0.5295265001016,0,0.0066886666582
"1915",1915,"5/27/2004",0.36811900567,1.33,19.65,0.62297062498,4.44,18.31666667,0.150079286927,NA,1.27425809655,0.90613909088,0.2139632501016,0.22736175,0.4329430001016,0.4961254998984,0,0.0112606666582
"1916",1916,"5/28/2004",0.33980215908,1.33,20.05,0.48138639203,4.54,18.39,0.133089178973,NA,2.77505096582,0.8495053977,0.2066925,0.2139632501016,0.42529125,0.4329430001016,0,0.010922
"1917",1917,"5/29/2004",0.31148531249,1.33,19.95,0.45306954544,4.57,18.62333333,0.124594124996,NA,1.33089178973,0.73623801134,0.20183475,0.2066925,0.4236085001016,0.42529125,0,0.0069426666582
"1918",1918,"5/30/2004",0.31148531249,1.32,19.1,0.42475269885,4.55,18.85333333,0.11326738636,NA,0.90613909088,0.65128747157,0.2010409998984,0.20183475,0.4157980001016,0.4236085001016,0,0.0065193333418
"1919",1919,"5/31/2004",0.31148531249,1.3,17.85,0.42475269885,4.51,19.05333333,0.118930755678,NA,0.79287170452,0.62297062498,0.2008187501016,0.2010409998984,0.41271825,0.4157980001016,0,0.007112
"1920",1920,"6/1/2004",0.31148531249,1.28,18.4,0.39643585226,4.5,19.19666667,0.19821792613,NA,0.186891187494,0.62297062498,0.1952942501016,0.2008187501016,0.4322445,0.41271825,0,0.007112
"1921",1921,"6/2/2004",0.36811900567,1.25,18.5,0.39643585226,4.48,19.28666667,0.133089178973,NA,0.130257494314,0.5663369318,0.2114867501016,0.1952942501016,0.4049395001016,0.4322445,0,0.007874
"1922",1922,"6/3/2004",0.5663369318,1.24,20.05,0.39643585226,4.45,19.31333333,0.121762440337,NA,0.87782224429,0.53802008521,0.2438082498984,0.2114867501016,0.3994467498984,0.4049395001016,0.0014393333418,0.0079586666582
"1923",1923,"6/4/2004",1.18930755678,1.24,20.8,0.42475269885,4.37,19.35666667,0.121762440337,NA,2.06712980107,0.5663369318,0.3277234998984,0.2438082498984,0.401574,0.3994467498984,0,0.0074506666582
"1924",1924,"6/5/2004",0.90613909088,1.24,21.05,0.45306954544,4.25,19.37333333,0.116099071019,NA,0.135920863632,0.79287170452,0.2999740001016,0.3277234998984,0.4133532498984,0.401574,0,0.0092286666582
"1925",1925,"6/6/2004",0.65128747157,1.25,21.55,0.42475269885,4.23,19.43333333,0.14158423295,NA,0.147247602268,0.79287170452,0.2672715,0.2999740001016,0.425958,0.4133532498984,0,0.012192
"1926",1926,"6/7/2004",0.39643585226,1.27,22.75,0.39643585226,4.26,19.52666667,0.121762440337,NA,0.127425809655,0.67960431816,0.2135505,0.2672715,0.4481194998984,0.425958,0,0.011938
"1927",1927,"6/8/2004",0.31148531249,1.3,23.1,0.39643585226,4.28,19.59666667,0.099108963065,NA,0.116099071019,0.67960431816,0.1950085001016,0.2135505,0.42338625,0.4481194998984,0.009652,0.0080433333418
"1928",1928,"6/9/2004",0.31148531249,1.32,22.1,0.50970323862,4.21,19.61,0.096277278406,NA,0.093445593747,0.59465377839,0.1991995001016,0.1950085001016,0.4314507498984,0.42338625,0,0.009144
"1929",1929,"6/10/2004",0.36811900567,1.32,22.5,0.59465377839,4,19.68333333,3.34138789762,NA,0.082118855111,0.70792116475,0.2063749998984,0.1991995001016,0.5888037498984,0.4314507498984,0,0.0077046666582
"1930",1930,"6/11/2004",0.237861511356,1.32,21.55,0.73623801134,3.62,19.77,0.93445593747,NA,0.090613909088,0.76455485793,0.1813242498984,0.2063749998984,0.6610032498984,0.5888037498984,0,0.0082126666582
"1931",1931,"6/12/2004",0.2831684659,1.24,20.7,0.70792116475,3.57,20.07,0.31148531249,NA,0.14158423295,0.87782224429,0.1910715,0.1813242498984,0.5519102501016,0.6610032498984,0,0.0077046666582
"1932",1932,"6/13/2004",0.22653477272,1.2,20.6,0.62297062498,3.87,20.35666667,0.167069394881,NA,0.138752548291,0.67960431816,0.1784667498984,0.1910715,0.43310175,0.5519102501016,0,0.0093133333418
"1933",1933,"6/14/2004",0.249188249992,1.2,21,0.67960431816,3.98,20.64,0.130257494314,NA,0.093445593747,0.48138639203,0.1806257501016,0.1784667498984,0.4208779998984,0.43310175,0.0060113333418,0.0079586666582
"1934",1934,"6/15/2004",0.31148531249,1.15,22.25,0.67960431816,3.98,20.81666667,0.116099071019,NA,0.073623801134,0.5663369318,0.1930082501016,0.1806257501016,0.4182745001016,0.4208779998984,0.0193886666582,0.003556
"1935",1935,"6/16/2004",0.53802008521,1.18,22.2,4.10594275555,1.91,20.83333333,0.099108963065,NA,0.0164237710222,0.158574340904,0.24107775,0.1930082501016,0.4297362498984,0.4182745001016,0.009652,0.0033866666582
"1936",1936,"6/17/2004",2.74673411923,1.16,20.85,2.94495204536,2.63,20.83333333,0.147247602268,NA,0.031148531249,0.0150079286927,0.3709669998984,0.24107775,0.5422900001016,0.4297362498984,0.0178646666582,0.0006773333418
"1937",1937,"6/18/2004",2.03881295448,1.11,19.7,2.52019934651,3.19,20.7,0.274673411923,NA,0.090613909088,0.0045306954544,0.395097,0.3709669998984,0.7177405001016,0.5422900001016,0.0008466666582,0.0027093333418
"1938",1938,"6/19/2004",1.18930755678,1.09,18.3,11.72317448826,2,20.52333333,0.53802008521,NA,0.8495053977,0,0.3240405,0.395097,0.9508172501016,0.7177405001016,0.0123613333418,0.0049106666582
"1939",1939,"6/20/2004",0.53802008521,1.12,19.05,10.90198593715,1.31,20.45,0.42475269885,NA,0.101940647724,0.0025485161931,0.2413000001016,0.3240405,0.8843327501016,0.9508172501016,0.006096,0.003556
"1940",1940,"6/21/2004",7.78713281225,1.13,19.2,22.42694249928,1.33,20.33333333,0.8495053977,NA,0.042475269885,0.02831684659,0.5948997498984,0.2413000001016,0.9954259998984,0.8843327501016,0,0.004826
"1941",1941,"6/22/2004",3.31307105103,1.2,18.2,13.5920863632,1.87,20.3,0.53802008521,NA,0.073623801134,0.0050970323862,0.4669155,0.5948997498984,1.1074399998984,0.9954259998984,0,0.005588
"1942",1942,"6/23/2004",0.59465377839,1.24,18.75,9.88257945991,1.99,20.40666667,0.36811900567,NA,0.02831684659,0,0.2551429998984,0.4669155,0.9667875,1.1074399998984,0,0.00762
"1943",1943,"6/24/2004",0.42475269885,1.27,21,8.07030127815,2.5,20.55333333,0.2831684659,NA,0.0144415917609,0,0.2212022501016,0.2551429998984,0.9193847501016,0.9667875,0,0.004318
"1944",1944,"6/25/2004",0.39643585226,1.31,21.3,6.5128747157,2.98,20.60333333,0.237861511356,NA,0.050970323862,0,0.21155025,0.2212022501016,0.8850312498984,0.9193847501016,0.0088053333418,0.0057573333418
"1945",1945,"6/26/2004",0.36811900567,1.31,20.8,5.57841877823,3.17,20.64666667,0.25485161931,NA,0.0252019934651,0,0.2062480001016,0.21155025,0.8675052498984,0.8850312498984,0.000254,0.0032173333418
"1946",1946,"6/27/2004",0.31148531249,1.31,21.8,10.50555008489,2.32,20.65333333,0.172732764199,NA,0.0274673411923,0,0.1962784998984,0.2062480001016,0.854964,0.8675052498984,0,0.0036406666582
"1947",1947,"6/28/2004",0.2831684659,1.32,21.5,5.86158724413,3.33,20.68333333,0.167069394881,NA,0.0246356565333,0,0.1895475,0.1962784998984,0.8348344998984,0.854964,0,0.0051646666582
"1948",1948,"6/29/2004",0.31148531249,1.3,21.25,5.06871553961,3.62,20.83333333,0.167069394881,NA,0.0218039718743,0,0.1946275001016,0.1895475,0.822579,0.8348344998984,0.00381,0.0024553333418
"1949",1949,"6/30/2004",0.8495053977,1.32,21.7,4.84218076689,3.65,20.92666667,0.186891187494,NA,0.220871403402,0,0.2858134998984,0.1946275001016,0.8479789998984,0.822579,8.46666582e-05,0.004064
"1950",1950,"7/1/2004",0.45306954544,1.3,22,5.57841877823,3.31,20.97,0.243524880674,NA,0.0195386241471,0,0.2266632498984,0.2858134998984,0.8841739998984,0.8479789998984,0,0.0060113333418
"1951",1951,"7/2/2004",0.36811900567,1.24,22.75,5.83327039754,2.99,21.07,0.263346673287,NA,0.0192554556812,0,0.20507325,0.2266632498984,0.8566467498984,0.8841739998984,0,0.0075353333418
"1952",1952,"7/3/2004",0.31148531249,1.24,23.5,5.26693346574,3.21,21.21,0.31148531249,NA,0.0167069394881,0,0.1930827788832,0.20507325,0.8470900001016,0.8566467498984,0,0.005588
"1953",1953,"7/4/2004",0.2831684659,1.28,23.25,4.67227968735,3.37,21.25666667,0.31148531249,NA,0.0135920863632,0,0.18716625,0.1930827788832,0.8266429998984,0.8470900001016,0.0125306666582,0.0062653333418
"1954",1954,"7/5/2004",0.31148531249,1.28,22.2,4.2475269885,3.58,21.28,0.2831684659,NA,0.0192554556812,0,0.1904682498984,0.18716625,0.8060689998984,0.8266429998984,0,0.004826
"1955",1955,"7/6/2004",0.65128747157,1.25,21.6,4.16257644873,3.58,21.29,0.22653477272,NA,0.0155742656245,0,0.2547302501016,0.1904682498984,0.8012747501016,0.8060689998984,0,0.007112
"1956",1956,"7/7/2004",0.36811900567,1.22,21.75,3.87940798283,3.77,21.34333333,0.107604017042,NA,0.0150079286927,0,0.2036445,0.2547302501016,0.8332787501016,0.8012747501016,0,0.007366
"1957",1957,"7/8/2004",0.33980215908,1.2,23.05,3.82277428965,3.37,21.42666667,0.118930755678,NA,0.0178396133517,0,0.19745325,0.2036445,0.7855902498984,0.8332787501016,0,0.0075353333418
"1958",1958,"7/9/2004",0.31148531249,1.23,23.5,3.1148531249,3.84,21.51333333,0.147247602268,NA,0.031148531249,0.186891187494,0.1855787501016,0.19745325,0.75142725,0.7855902498984,0,0.0059266666582
"1959",1959,"7/10/2004",0.2831684659,1.26,24.2,2.71841727264,4.09,21.60333333,0.175564448858,NA,0.036811900567,0.39643585226,0.1830705,0.1855787501016,0.7420609998984,0.75142725,0,0.0062653333418
"1960",1960,"7/11/2004",0.2831684659,1.28,24.8,2.15208034084,4.12,21.73333333,0.11326738636,NA,0.065128747157,0.82118855111,0.18202275,0.1830705,0.68875275,0.7420609998984,0,0.0067733333418
"1961",1961,"7/12/2004",0.2831684659,1.28,24.65,2.32198142038,4.18,21.86,0.138752548291,NA,0.022653477272,0.53802008521,0.18259425,0.18202275,0.5801995001016,0.68875275,0,0.010922
"1962",1962,"7/13/2004",0.274673411923,1.28,24.9,1.86891187494,4.38,21.94666667,0.186891187494,NA,0.0152910971586,0.42475269885,0.1801812498984,0.18259425,0.575815326396,0.5801995001016,0,0.0112606666582
"1963",1963,"7/14/2004",0.31148531249,1.29,24.75,1.4158423295,4.44,21.96333333,0.189722872153,NA,0.0181227818176,0.82118855111,0.1903095,0.1801812498984,0.5278755,0.575815326396,0.0023706666582,0.0120226666582
"1964",1964,"7/15/2004",0.274673411923,1.33,25.75,1.21762440337,4.47,22.04333333,0.172732764199,NA,0.0167069394881,0.90613909088,0.1798954998984,0.1903095,0.4871719998984,0.5278755,0.0018626666582,0.00762
"1965",1965,"7/16/2004",0.2831684659,1.35,25.35,0.99108963065,NA,22.18666667,0.133089178973,NA,0.0181227818176,0.96277278406,0.1853247498984,0.1798954998984,0.4863782501016,0.4871719998984,0.0125306666582,0.004318
"1966",1966,"7/17/2004",0.2831684659,1.31,25.3,0.8495053977,NA,22.32666667,0.045306954544,NA,0.02831684659,1.07604017042,0.184785,0.1853247498984,0.4719319998984,0.4863782501016,0,0.00762
"1967",1967,"7/18/2004",0.31148531249,1.26,25.15,0.82118855111,NA,22.54333333,0.050970323862,NA,0.039643585226,1.10435701701,0.1875790001016,0.184785,0.4525962498984,0.4719319998984,0.000254,0.0087206666582
"1968",1968,"7/19/2004",0.2831684659,1.34,24.9,0.73623801134,NA,22.87333333,0.073623801134,NA,0.048138639203,1.10435701701,0.1818004998984,0.1875790001016,0.4542154998984,0.4525962498984,0,0.009652
"1969",1969,"7/20/2004",0.59465377839,1.32,26,0.70792116475,NA,23.09333333,0.05663369318,NA,0.039643585226,1.10435701701,0.2461577501016,0.1818004998984,0.4819015001016,0.4542154998984,0,0.009398
"1970",1970,"7/21/2004",0.33980215908,1.26,26.1,0.70792116475,NA,23.34666667,0.096277278406,NA,0.031148531249,1.04772332383,0.19383375,0.2461577501016,0.5575935,0.4819015001016,0.0597746666582,0.0094826666582
"1971",1971,"7/22/2004",0.67960431816,1.17,25.1,0.65128747157,NA,23.49,0.150079286927,NA,0.0252019934651,0.99108963065,0.2423477501016,0.19383375,0.5317172501016,0.5575935,0.0016086666582,0.0014393333418
"1972",1972,"7/23/2004",1.67069394881,1.24,23.25,9.25960883493,NA,23.39666667,0.31148531249,NA,0.0189722872153,1.10435701701,0.3596005001016,0.2423477501016,0.7994967498984,0.5317172501016,0.0011006666582,0.0013546666582
"1973",1973,"7/24/2004",1.16099071019,1.19,20.95,6.08812201685,NA,23.20333333,0.33980215908,NA,0.070792116475,1.10435701701,0.3245802498984,0.3596005001016,0.7666990001016,0.7994967498984,0,0.0028786666582
"1974",1974,"7/25/2004",0.62297062498,1.14,19.75,3.62455636352,NA,23.08666667,0.257683303969,NA,0.172732764199,1.1326738636,0.25707975,0.3245802498984,0.7497445001016,0.7666990001016,0,0.008128
"1975",1975,"7/26/2004",0.42475269885,1.2,19.75,3.08653627831,NA,23.03333333,0.223703088061,NA,0.65128747157,1.1326738636,0.2193289998984,0.25707975,0.7380287501016,0.7497445001016,0.007366,0.008128
"1976",1976,"7/27/2004",0.42475269885,1.18,20.65,2.37861511356,NA,23.09666667,0.19821792613,NA,1.52910971586,1.1326738636,0.2156777501016,0.2193289998984,0.6362382498984,0.7380287501016,0.000254,0.0072813333418
"1977",1977,"7/28/2004",0.42475269885,1.14,21.25,2.15208034084,NA,23.14666667,0.223703088061,NA,1.61406025563,1.1326738636,0.2169477498984,0.2156777501016,0.5949949998984,0.6362382498984,0,0.00635
