,DATE,q.in,ec.in,t.in,q.out,ec.out,t.out,q.BIG,q.BUF,q.WIL,q.FRO,df.0,df.1,dg.0,dg.1,p,et
206,9/22/1999,36,1.51,20.05,363,2.15,20.61333333,18,NA,30,23,0.189583333,0.321666667,3.143333333,3.200625,0,0.25
207,9/23/1999,34,1.52,19.6,348,2.16,20.39666667,18,NA,30,26,0.15,0.189583333,3.105520833,3.143333333,0,0.18
208,9/24/1999,34,1.53,19.25,329,2.87,20.18333333,18,NA,31,24,0.155,0.15,3.093229167,3.105520833,0,0.4
209,9/25/1999,33,1.58,19.15,321,3.52,19.98,19,NA,42,25,0.139583333,0.155,3.0890625,3.093229167,0,0.29
210,9/26/1999,32,1.59,18.95,320,3.46,19.76,20,NA,58,26,0.131875,0.139583333,3.0725,3.0890625,0.02,0.13
211,9/27/1999,32,1.62,18.45,323,3.4,19.44333333,20,NA,58,24,0.118541667,0.131875,3.0190625,3.0725,0.17,0.1
212,9/28/1999,31,1.61,18.15,332,3.37,19.06666667,20,NA,54,23,0.102916667,0.118541667,3.012083333,3.0190625,0,0.26
213,9/29/1999,33,1.65,17.6,329,3.36,18.66,21,NA,57,23,0.128541667,0.102916667,3.016979167,3.012083333,0,0.22
214,9/30/1999,38,1.66,17.6,343,3.32,18.32,21,NA,55,14,0.217857143,0.128541667,3.007291667,3.016979167,0,0.45
215,10/1/1999,36,1.67,17.4,350,3.11,18.06,20,NA,55,0.51,0.213020833,0.217857143,3.020729167,3.007291667,0,0.16
216,10/2/1999,35,1.67,17.1,350,3.04,17.77,18,NA,54,0.11,0.205625,0.213020833,2.990520833,3.020729167,0,0.09
217,10/3/1999,36,1.68,16.55,362,2.86,17.44,18,NA,44,0,0.217291667,0.205625,2.98875,2.990520833,0,0.22
218,10/4/1999,32,1.63,16.45,365,3.06,17.13,19,NA,46,0,0.160625,0.217291667,2.996875,2.98875,0,0.39
219,10/5/1999,28,1.65,16.35,369,3.1,16.88666667,19,NA,46,0,0.095625,0.160625,2.995,2.996875,0,0.46
220,10/6/1999,35,1.68,16,356,3.06,16.67333333,19,NA,49,0,0.189583333,0.095625,2.992083333,2.995,0.06,0.27
221,10/7/1999,29,1.68,15.8,358,3.12,16.44333333,19,NA,51,0,0.118854167,0.189583333,3.01,2.992083333,0.02,0.25
222,10/8/1999,31,1.68,15.7,353,3.31,16.26,16,NA,52,0,0.142083333,0.118854167,2.9965625,3.01,0,0.19
223,10/9/1999,29,1.67,15.75,330,3.34,16.08666667,12,NA,55,0,0.103854167,0.142083333,3.019270833,2.9965625,0,0.17
224,10/10/1999,27,1.67,15.7,316,1.59,15.89333333,11,NA,52,0,0.075625,0.103854167,3.066354167,3.019270833,0,0.42
225,10/11/1999,25,1.68,15.75,293,0.879,15.71666667,11,NA,52,0,0.0421875,0.075625,3.059166667,3.066354167,0,0.3
226,10/12/1999,26,1.69,15.7,269,1.03,15.63333333,12,NA,53,0,0.057395833,0.0421875,3.045520833,3.059166667,0,0.17
227,10/13/1999,29,1.69,15.6,254,2.38,15.55333333,13,NA,48,0,0.102916667,0.057395833,3.066354167,3.045520833,0,0.39
228,10/14/1999,29,1.69,15.6,255,3.87,15.46333333,15,NA,47,0,0.116979167,0.102916667,3.07875,3.066354167,0,0.24
229,10/15/1999,30,1.69,15.35,260,3.76,15.40333333,17,NA,49,0,0.128541667,0.116979167,3.083645833,3.07875,0.14,0.08
230,10/16/1999,33,1.67,14.8,253,3.84,15.26,18,NA,46,0,0.166875,0.128541667,3.1215625,3.083645833,0,0.1
231,10/17/1999,42,1.68,14.4,255,3.81,15.03666667,18,NA,40,0,0.274375,0.166875,3.176041667,3.1215625,0,0.13
232,10/18/1999,35,1.71,14.1,264,3.64,14.73,18,NA,35,0,0.194895833,0.274375,3.1890625,3.176041667,0,0.14
233,10/19/1999,31,1.71,14.05,283,3.07,14.53333333,18,NA,28,0,0.145416667,0.194895833,3.185,3.1890625,0,0.21
234,10/20/1999,32,1.71,14,267,NA,14.43666667,19,NA,22,0,0.162291667,0.145416667,3.178958333,3.185,0,0.22
235,10/21/1999,32,1.7,14.05,268,3.25,14.32,20,NA,21,0,0.16,0.162291667,3.1815625,3.178958333,0,0.18
236,10/22/1999,33,1.68,13.85,254,3.08,14.15666667,18,NA,20,0,0.170104167,0.16,3.167708333,3.1815625,0,0.21
237,10/23/1999,28,1.68,13.85,248,3.05,13.96666667,14,NA,21,0,0.101458333,0.170104167,3.147291667,3.167708333,0,0.18
238,10/24/1999,25,1.7,13.65,252,3.01,13.77666667,14,NA,23,0,0.049166667,0.101458333,3.1409375,3.147291667,0,0.2
239,10/25/1999,25,1.7,13.3,283,2.74,13.58,17,NA,27,0,0.0425,0.049166667,3.097708333,3.1409375,0,0.22
240,10/26/1999,25,1.71,13.25,269,2.6,13.39666667,19,NA,0,0,0.045104167,0.0425,3.112604167,3.097708333,0,0.21
241,10/27/1999,25,1.78,12.9,263,2.65,13.29333333,19,NA,0,0,0.041145833,0.045104167,3.111770833,3.112604167,0,0.24
242,10/28/1999,24,1.79,12.7,256,NA,13.22666667,18,NA,0,0,0.020833333,0.041145833,3.1134375,3.111770833,0,0.21
243,10/29/1999,27,1.74,12.55,255,NA,13.18,19,NA,0,0,0.076145833,0.020833333,3.154583333,3.1134375,0,0.23
244,10/30/1999,30,1.71,12.3,277,2.75,13.03333333,15,NA,0,0,0.136979167,0.076145833,3.157395833,3.154583333,0,0.17
245,10/31/1999,26,1.73,12.15,306,2.67,12.85666667,11,NA,0,0,0.056458333,0.136979167,3.165833333,3.157395833,0,0.23
246,11/1/1999,22,1.73,11.95,313,2.61,12.72666667,11,NA,0,0,-0.023125,0.056458333,3.149583333,3.165833333,0,0.16
247,11/2/1999,22,1.72,11.65,317,2.51,12.59,11,NA,0,0,-0.024791667,-0.023125,3.130833333,3.149583333,0,0.23
248,11/3/1999,22,1.72,11.65,311,2.82,12.45,11,NA,0,0,-0.028541667,-0.024791667,3.140520833,3.130833333,0,0.2
249,11/4/1999,23,1.72,11.55,286,2.93,12.28666667,12,NA,0,0,-0.0078125,-0.028541667,3.1175,3.140520833,0,0.13
250,11/5/1999,22,1.72,11.55,282,2.72,12.09333333,12,NA,0,0,-0.015416667,-0.0078125,3.093645833,3.1175,0,0.14
251,11/6/1999,22,1.72,11.35,264,2.71,11.91333333,11,NA,0,0,-0.015104167,-0.015416667,3.0709375,3.093645833,0,0.18
252,11/7/1999,22,1.72,11.3,265,2.7,11.74333333,12,NA,0,0,-0.01203125,-0.015104167,3.079270833,3.0709375,0,0.22
253,11/8/1999,23,1.72,11.35,279,2.65,11.61333333,13,NA,0,0,-0.000416667,-0.01203125,3.1065625,3.079270833,0,0.3
254,11/9/1999,25,1.77,10.8,255,2.69,11.47,12,NA,0,0,0.041354167,-0.000416667,3.133854167,3.1065625,0,0.24
255,11/10/1999,29,1.77,10.65,242,2.73,11.28333333,12,NA,0,0,0.11875,0.041354167,3.139166667,3.133854167,0,0.2
256,11/11/1999,29,1.79,10.55,225,2.8,11.10333333,12,NA,0,0,0.113020833,0.11875,3.150416667,3.139166667,0,0.19
257,11/12/1999,29,1.8,10.6,224,2.81,10.92333333,12,NA,0,0,0.053125,0.113020833,3.1496875,3.150416667,0,0.2
258,11/13/1999,32,1.77,10.6,245,2.75,10.74,12,NA,0,0,0.161666667,0.053125,3.15125,3.1496875,0,0.15
259,11/14/1999,31,1.8,10.65,266,2.69,10.57,11,NA,0,0,0.1484375,0.161666667,3.16375,3.15125,0,0.14
260,11/15/1999,31,1.84,10.65,281,2.65,10.52,11,NA,0,0,0.138020833,0.1484375,3.163958333,3.16375,0,0.14
261,11/16/1999,29,1.8,10.5,314,2.59,10.49333333,11,NA,0,0,0.115625,0.138020833,3.288125,3.163958333,0,0.3
262,11/17/1999,27,1.77,10.4,317,2.59,10.45333333,11,NA,0,0,0.090104167,0.115625,3.321041667,3.288125,0,0.26
263,11/18/1999,27,1.77,10.4,311,2.68,10.4,11,NA,0,0,0.09125,0.090104167,3.2703125,3.321041667,0,0.15
264,11/19/1999,29,1.77,10.05,304,2.57,10.31333333,12,NA,0,0,0.101145833,0.09125,3.2359375,3.2703125,0,0.18
265,11/20/1999,27,1.76,9.95,297,2.56,10.17333333,12,NA,0,0,0.0775,0.101145833,3.239166667,3.2359375,0,0.16
266,11/21/1999,26,1.76,9.75,321,2.57,10.02666667,12,NA,0,0,0.069270833,0.0775,3.23625,3.239166667,0.03,0.07
267,11/22/1999,26,1.77,9.45,337,2.55,9.863333333,12,NA,0,0,0.062083333,0.069270833,3.224583333,3.23625,0.01,0.06
268,11/23/1999,25,1.77,9.2,355,2.51,9.676666667,13,NA,0,0,0.049895833,0.062083333,3.238333333,3.224583333,0,0.05
269,11/24/1999,38,1.77,9,346,2.51,9.453333333,13,NA,0,0,0.1953125,0.049895833,3.230416667,3.238333333,0,0.07
270,11/25/1999,60,1.77,8.7,319,2.57,9.196666667,13,NA,0,0,0.459791667,0.1953125,3.298958333,3.230416667,0,0.19
271,11/26/1999,59,1.77,8.75,318,2.6,8.993333333,13,NA,0,0,0.456354167,0.459791667,3.356666667,3.298958333,0,0.07
272,11/27/1999,55,1.77,8.9,334,2.58,8.88,12,NA,0,0,0.407916667,0.456354167,3.3628125,3.356666667,0,0.03
273,11/28/1999,49,1.77,8.5,311,2.61,8.78,12,NA,0,0,0.35125,0.407916667,3.367708333,3.3628125,0,0.07
274,11/29/1999,48,1.78,8.4,300,2.64,8.703333333,12,NA,0,0,0.340833333,0.35125,3.3590625,3.367708333,0,0.15
275,11/30/1999,56,1.75,NA,286,2.66,8.64,13,NA,0,0,0.408020833,0.340833333,3.366458333,3.3590625,0,0.15
276,12/1/1999,82,NA,NA,280,2.7,8.606666667,13,NA,0,0,0.658333333,0.408020833,3.415208333,3.366458333,0,0.11
277,12/2/1999,68,NA,NA,294,2.69,8.603333333,13,NA,0,0,0.534895833,0.658333333,3.466145833,3.415208333,0.02,0.11
278,12/3/1999,63,NA,NA,282,2.7,8.54,12,NA,0,0,0.49625,0.534895833,3.425729167,3.466145833,0,0.06
279,12/4/1999,62,NA,NA,264,2.74,8.4,12,NA,0,0,0.482291667,0.49625,3.404270833,3.425729167,0,0.09
280,12/5/1999,59,NA,NA,239,2.81,8.173333333,12,NA,0,0,0.455520833,0.482291667,3.383958333,3.404270833,0,0.08
281,12/6/1999,58,NA,NA,245,2.82,7.97,12,NA,0,0,0.448645833,0.455520833,3.376458333,3.383958333,0,0.07
282,12/7/1999,57,NA,NA,249,2.84,7.773333333,12,NA,0,0,0.432083333,0.448645833,3.3703125,3.376458333,0,0.09
283,12/8/1999,55,1.94,4.5,245,3.44,7.556666667,12,NA,0,0,0.414166667,0.432083333,3.357291667,3.3703125,0,0.09
284,12/9/1999,56,1.97,4.8,237,3.59,7.31,12,NA,0,4,0.419895833,0.414166667,3.3425,3.357291667,0,0.14
285,12/10/1999,54,1.95,4.35,253,3.4,7.08,12,NA,0,4,0.406770833,0.419895833,3.362395833,3.3425,0,0.08
286,12/11/1999,53,1.98,4.9,264,3.35,6.856666667,12,NA,0,4,0.395833333,0.406770833,3.35375,3.362395833,0,0.12
287,12/12/1999,53,NA,NA,262,3.33,6.63,12,NA,0,4,0.393958333,0.395833333,3.3265625,3.35375,0.01,0.12
288,12/13/1999,52,NA,NA,252,3.34,6.4,12,NA,0,4,0.383541667,0.393958333,3.318958333,3.3265625,0,0.18
289,12/14/1999,50,2.02,3.8,257,3.35,6.163333333,12,NA,0,4,0.365833333,0.383541667,3.315833333,3.318958333,0,0.18
290,12/15/1999,56,2,3.2,242,3.38,6.037931034,11,NA,0,4,0.419270833,0.365833333,3.297083333,3.315833333,0,0.13
291,12/16/1999,61,1.96,3.55,233,3.36,5.813793103,28,NA,0,4,0.473645833,0.419270833,3.329479167,3.297083333,0.03,0
292,12/17/1999,53,1.95,3.9,248,3.35,5.651724138,57,NA,0,4,0.391666667,0.473645833,3.512708333,3.329479167,0,0
293,12/18/1999,56,NA,NA,258,3.33,5.479310345,49,NA,0,4,0.4215625,0.391666667,3.514895833,3.512708333,0,0
294,12/19/1999,56,NA,NA,258,3.33,5.348275862,47,NA,0,4,0.4240625,0.4215625,3.513229167,3.514895833,0,0
295,12/20/1999,54,2.04,4.1,253,3.35,5.2,48,NA,0,4.4,0.408333333,0.4240625,3.508854167,3.513229167,0,0
296,12/21/1999,51,2.01,3.3,252,3.36,5.017241379,46,NA,0,4.6,0.372604167,0.408333333,3.491979167,3.508854167,0,0
297,12/22/1999,47,NA,NA,249,3.36,4.862068966,46,NA,0,4.4,0.3265625,0.372604167,3.478333333,3.491979167,0,0
298,12/23/1999,44,NA,NA,246,3.35,4.762068966,49,NA,0,4.3,0.296458333,0.3265625,3.473229167,3.478333333,0,0
299,12/24/1999,43,NA,NA,246,3.34,4.724137931,52,NA,0,4.3,0.286979167,0.296458333,3.48625,3.473229167,0.02,0
300,12/25/1999,45,NA,NA,248,3.33,4.731034483,53,NA,0,4.2,0.312083333,0.286979167,3.476458333,3.48625,0,0
301,12/26/1999,45,NA,NA,247,3.33,4.7,51,NA,0,4.2,0.311770833,0.312083333,3.4640625,3.476458333,0.3,0
302,12/27/1999,42,NA,NA,250,3.34,4.606896552,51,NA,0,3.1,0.276666667,0.311770833,3.4571875,3.4640625,0.06,0
303,12/28/1999,46,NA,NA,252,3.34,4.527586207,51,NA,0,0.13,0.315416667,0.276666667,3.454895833,3.4571875,0.1,0
304,12/29/1999,46,2.01,4.35,255,3.34,4.465517241,51,NA,0,0,0.317291667,0.315416667,3.46875,3.454895833,0,0
305,12/30/1999,43,2.02,4.2,257,3.34,4.375862069,50,NA,0,0,0.28625,0.317291667,3.456041667,3.46875,0,0
306,12/31/1999,45,1.98,3.6,254,3.37,4.25862069,50,NA,0,0,0.310208333,0.28625,3.483229167,3.456041667,0,0
307,1/1/2000,42,2,5.05,261,3.4,4.168965517,51,NA,0,0,0.27875,0.310208333,3.5740625,3.483229167,0.1,0
308,1/2/2000,45,2.07,5.25,270,3.4,4.134482759,52,NA,0,0,0.302916667,0.27875,3.625208333,3.5740625,0,0
309,1/3/2000,49,2.07,3.2,281,3.39,4.072413793,50,NA,0,0,0.349895833,0.302916667,3.648541667,3.625208333,0,0
310,1/4/2000,46,2.06,3.1,277,3.39,4.114285714,36,NA,0,0,0.317708333,0.349895833,3.563645833,3.648541667,0.01,0
311,1/5/2000,48,2.02,3.2,271,3.41,4.085714286,52,NA,0,0,0.337604167,0.317708333,3.538229167,3.563645833,0.05,0
312,1/6/2000,46,2,3.6,277,3.75,4.103571429,62,NA,0,0,0.319895833,0.337604167,3.625520833,3.538229167,0.03,0
313,1/7/2000,45,2.05,3.05,280,3.91,4.075,55,NA,0,0,0.3109375,0.319895833,3.58,3.625520833,0.05,0
314,1/8/2000,44,2.03,3.25,274,3.75,4.053571429,52,NA,0,0,0.292083333,0.3109375,3.500729167,3.58,0.04,0
315,1/9/2000,44,2.01,3.55,260,3.57,4.057142857,52,NA,0,0,0.298229167,0.292083333,3.518229167,3.500729167,0,0
316,1/10/2000,43,2.02,3.9,251,3.48,4.053571429,52,NA,0,0,0.280833333,0.298229167,3.42375,3.518229167,0,0
317,1/11/2000,41,2.05,4.15,247,3.41,4.078571429,51,NA,0,0,0.259895833,0.280833333,3.4040625,3.42375,0,0
318,1/12/2000,42,2.08,5.2,246,3.34,4.171428571,51,NA,0,0,0.276458333,0.259895833,3.386979167,3.4040625,0,0
319,1/13/2000,42,2.07,NA,241,3.27,4.285714286,50,NA,0,0,0.271354167,0.276458333,3.375833333,3.386979167,0,0
320,1/14/2000,44,NA,NA,241,3.23,4.303448276,49,NA,0,0,0.302395833,0.271354167,3.368854167,3.375833333,0,0
321,1/15/2000,54,NA,NA,243,3.2,4.372413793,50,1.96,0,0,0.401666667,0.302395833,3.369479167,3.368854167,0,0
322,1/16/2000,57,NA,NA,241,3.17,4.386206897,38,NA,0,0,0.435520833,0.401666667,3.371875,3.369479167,0,0
323,1/17/2000,58,NA,NA,237,3.16,4.403448276,36,1.9,0,0,0.438020833,0.435520833,3.345208333,3.371875,0,0
324,1/18/2000,57,NA,NA,234,3.15,4.462068966,37,1.8,0,0,0.434895833,0.438020833,3.3503125,3.345208333,0,0
325,1/19/2000,57,NA,NA,236,3.17,4.582758621,37,NA,0,0,0.427708333,0.434895833,3.358020833,3.3503125,0,0
326,1/20/2000,56,2.11,5.35,233,NA,4.689655172,36,NA,0,0,0.428020833,0.427708333,3.345104167,3.358020833,0,0
327,1/21/2000,53,2.11,5.3,234,3.16,4.765517241,36,NA,0,0,0.394270833,0.428020833,3.3478125,3.345104167,0,0
328,1/22/2000,55,2.12,4.8,234,3.14,4.817241379,36,NA,0,0,0.4165625,0.394270833,3.341875,3.3478125,0,0
329,1/23/2000,57,2.12,4.95,234,3.12,4.872413793,36,NA,0,0,0.4378125,0.4165625,3.345729167,3.341875,0,0
330,1/24/2000,58,2.13,4.75,234,3.05,4.882758621,34,NA,0,0,0.439479167,0.4378125,3.348854167,3.345729167,0,0
331,1/25/2000,56,2.11,4.05,233,3.04,4.848275862,34,NA,0,0,0.424479167,0.439479167,3.34875,3.348854167,0,0
332,1/26/2000,56,2.12,4.65,232,3.04,4.782758621,33,NA,0,0,0.425729167,0.424479167,3.338645833,3.34875,0,0
333,1/27/2000,55,2.12,3.75,232,3.04,4.696551724,35,NA,0,0,0.412291667,0.425729167,3.354375,3.338645833,0,0
334,1/28/2000,57,2.1,3.5,230,3.03,4.631034483,34,NA,0,0,0.431875,0.412291667,3.345,3.354375,0,0
335,1/29/2000,58,1.99,3.55,228,3.03,4.565517241,32,NA,0,0,0.438020833,0.431875,3.339166667,3.345,0,0
336,1/30/2000,73,1.93,3.3,229,3.02,4.513793103,33,NA,0,0,0.579895833,0.438020833,3.362395833,3.339166667,0,0
337,1/31/2000,76,1.9,2.55,240,3,4.482758621,36,NA,0,0,0.6109375,0.579895833,3.385208333,3.362395833,0,0
338,2/1/2000,157,1.87,2.2,240,2.99,4.427586207,33,NA,0,0,1.150520833,0.6109375,3.449375,3.385208333,0,0
339,2/2/2000,208,1.87,2.15,263,2.98,4.462068966,34,NA,0,0,1.431354167,1.150520833,3.744166667,3.449375,0,0
340,2/3/2000,215,1.87,2.4,304,2.93,4.5,33,NA,0,0,1.481979167,1.431354167,3.995833333,3.744166667,0,0
341,2/4/2000,210,NA,NA,331,2.95,4.606666667,33,NA,0,0,1.471041667,1.481979167,4.057604167,3.995833333,0,0
342,2/5/2000,214,NA,NA,349,2.92,4.64,32,NA,0,0,1.501354167,1.471041667,4.090520833,4.057604167,0,0
343,2/6/2000,232,NA,NA,361,2.87,4.72,33,NA,0,0,1.599375,1.501354167,4.1225,4.090520833,0,0
344,2/7/2000,274,NA,NA,376,2.84,4.823333333,32,NA,0,0,1.766875,1.599375,4.154791667,4.1225,0,0
345,2/8/2000,574,NA,NA,405,2.81,4.916666667,32,NA,0,0,2.725,1.766875,4.6,4.154791667,0,0
346,2/9/2000,654,2.12,2.95,596,2.57,4.99,32,NA,0,0,2.9503125,2.725,5.040729167,4.6,0,0
347,2/10/2000,537,2.17,3.55,666,2.52,5.036666667,33,NA,0,0,2.651979167,2.9503125,5.080104167,5.040729167,0,0
348,2/11/2000,205,2.21,2.9,614,2.5,4.976666667,50,NA,0,0,1.553125,2.651979167,4.4878125,5.080104167,0,0
349,2/12/2000,173,2.21,3.35,429,2.62,4.89,46,NA,0,0,1.415,1.553125,3.98,4.4878125,0,0
350,2/13/2000,152,2.2,3.6,363,2.7,4.873333333,46,NA,0,0,1.320833333,1.415,3.796875,3.98,0,0
351,2/14/2000,140,2.16,3.95,332,2.79,4.876666667,45,NA,0,0,1.270104167,1.320833333,3.682083333,3.796875,0,0
352,2/15/2000,126,2.13,4.1,314,2.9,4.946666667,46,NA,0,0,1.201145833,1.270104167,3.624479167,3.682083333,0,0
353,2/16/2000,114,2.12,3.9,299,2.97,5.006666667,43,NA,0,0,1.147083333,1.201145833,3.567916667,3.624479167,0,0
354,2/17/2000,100,2.05,3.35,290,2.99,4.976666667,42,NA,0,0,1.069895833,1.147083333,3.536458333,3.567916667,0,0
355,2/18/2000,181,1.96,3.2,283,3.01,4.916666667,41,NA,0,0,1.541770833,1.069895833,3.5971875,3.536458333,0,0
356,2/19/2000,219,1.97,3.3,318,3.03,4.896666667,41,NA,0,0,1.74,1.541770833,3.9021875,3.5971875,0,0
357,2/20/2000,226,1.95,3.1,363,3.04,4.9,42,NA,0,0,1.787708333,1.74,3.991458333,3.9021875,0,0
358,2/21/2000,218,1.92,3.3,382,3.02,4.993333333,42,NA,0,0,1.768229167,1.787708333,3.995520833,3.991458333,0,0
359,2/22/2000,248,1.91,3.5,380,2.97,5.11,41,NA,0,0,1.901770833,1.768229167,3.989895833,3.995520833,0,0
360,2/23/2000,424,1.9,3.95,397,NA,5.293333333,41,NA,0,0,2.521875,1.901770833,4.2725,3.989895833,0,0
361,2/24/2000,408,1.9,4.35,511,2.55,5.466666667,41,NA,0,0,2.485416667,2.521875,4.625416667,4.2725,0,0
362,2/25/2000,285,1.9,4.2,554,2.41,5.633333333,41,NA,0,0,2.100729167,2.485416667,4.473020833,4.625416667,0,0
363,2/26/2000,281,1.9,4.3,485,2.53,5.806666667,41,NA,0,0,2.100208333,2.100729167,4.318854167,4.473020833,0,0
364,2/27/2000,264,1.9,4.2,474,2.61,5.956666667,41,NA,0,0,2.048125,2.100208333,4.308958333,4.318854167,0,0
365,2/28/2000,177,1.9,4.3,461,2.64,6.126666667,42,NA,0,0,1.687604167,2.048125,4.1,4.308958333,0,0
366,2/29/2000,149,1.91,4.65,415,2.78,6.316666667,43,NA,0,0,1.580625,1.687604167,3.935104167,4.1,0,0
367,3/1/2000,111,1.93,4.7,388,2.85,6.463333333,50,NA,0,0,1.327708333,1.580625,3.7378125,3.935104167,0,0
368,3/2/2000,63,1.93,4.75,380,2.96,6.573333333,60,NA,0,0,0.911666667,1.327708333,3.635833333,3.7378125,0,0
369,3/3/2000,66,1.92,4.75,374,3.06,6.673333333,27,NA,0,0,0.927916667,0.911666667,3.411875,3.635833333,0,0
370,3/4/2000,63,1.92,5,438,2.97,6.8,31,NA,0,0,0.904583333,0.927916667,3.338020833,3.411875,0,0
371,3/5/2000,49,1.91,5.05,455,2.8,6.966666667,220,NA,0,0,0.748125,0.904583333,3.677708333,3.338020833,0,0
372,3/6/2000,53,1.89,5.45,427,2.8,7.15,50,NA,0,0,0.774895833,0.748125,3.598854167,3.677708333,0,0
373,3/7/2000,89,1.86,5.7,409,2.84,7.356666667,22,NA,0,0,1.101145833,0.774895833,3.349166667,3.598854167,0,0
374,3/8/2000,152,1.84,5.85,496,2.74,7.49,23,NA,0,0,1.486875,1.101145833,3.503229167,3.349166667,0,0
375,3/9/2000,161,NA,5.75,485,2.76,7.603333333,17,NA,35,0,1.4628125,1.486875,3.594270833,3.503229167,0,0
376,3/10/2000,505,NA,5.6,488,2.44,7.636666667,16,NA,32,0,2.827395833,1.4628125,3.98875,3.594270833,0,0
377,3/11/2000,429,NA,5.7,713,2.15,7.656666667,17,NA,30,0,2.589895833,2.827395833,4.654166667,3.98875,0,0
378,3/12/2000,107,NA,5.7,756,2.06,7.783333333,16,NA,30,0,1.302083333,2.589895833,4.129479167,4.654166667,0,0
379,3/13/2000,82,NA,5.85,546,2.2,7.966666667,15,NA,26,0,1.090625,1.302083333,3.563645833,4.129479167,0,0
380,3/14/2000,64,NA,6.05,480,2.37,8.146666667,14,NA,23,0,0.918020833,1.090625,3.381145833,3.563645833,0,0
381,3/15/2000,56,NA,6.05,445,2.5,8.326666667,15,NA,19,0,0.831458333,0.918020833,3.27,3.381145833,0,0
382,3/16/2000,71,NA,6.15,441,2.54,8.326666667,16,NA,20,0,0.979270833,0.831458333,3.235729167,3.27,0,0
383,3/17/2000,62,NA,6.25,427,2.59,8.296666667,17,NA,21,0,0.895729167,0.979270833,3.278958333,3.235729167,0,0
384,3/18/2000,60,NA,6.3,396,2.61,8.336666667,15,NA,19,0,0.8775,0.895729167,3.2065625,3.278958333,0,0
385,3/19/2000,66,NA,6.35,372,2.69,8.433333333,15,NA,17,0,0.9384375,0.8775,3.200729167,3.2065625,0,0
386,3/20/2000,59,NA,6.25,387,2.7,8.556666667,14,NA,20,0,0.869479167,0.9384375,3.206875,3.200729167,0,0
387,3/21/2000,64,NA,6.2,391,2.67,8.586666667,15,NA,18,0,0.923645833,0.869479167,3.193958333,3.206875,0,0
388,3/22/2000,76,NA,6.25,429,2.62,8.543333333,16,NA,19,0,1.036354167,0.923645833,3.243333333,3.193958333,0,0
389,3/23/2000,77,NA,6.6,454,2.57,8.5,16,NA,18,0,1.043020833,1.036354167,3.267291667,3.243333333,0,0
390,3/24/2000,80,NA,6.85,467,2.55,8.493333333,15,NA,23,0,1.073958333,1.043020833,3.2734375,3.267291667,0,0
391,3/25/2000,64,NA,6.9,428,2.57,8.633333333,14,NA,19,0,0.9146875,1.073958333,3.2328125,3.2734375,0,0
392,3/26/2000,57,NA,7.15,405,2.63,8.846666667,14,NA,22,0,0.838020833,0.9146875,3.1771875,3.2328125,0,0
393,3/27/2000,51,NA,7.2,372,2.86,9.046666667,14,NA,20,0,0.777916667,0.838020833,3.1853125,3.1771875,0,0
394,3/28/2000,42,NA,7,308,NA,9.2,15,NA,18,0,0.662395833,0.777916667,3.1359375,3.1853125,0,0
395,3/29/2000,41,NA,7.35,294,3.58,9.28,17,NA,27,0,0.648854167,0.662395833,3.1140625,3.1359375,0,0
396,3/30/2000,41,NA,7.1,289,3.57,9.306666667,17,NA,22,0,0.6528125,0.648854167,3.100104167,3.1140625,0,0
397,3/31/2000,77,NA,7.05,314,3.45,9.286666667,24,NA,23,0,1.031145833,0.6528125,3.227395833,3.100104167,0,0
398,4/1/2000,100,2.15,7.4,370,3.28,9.336666667,25,NA,19,0,1.251041667,1.031145833,3.426770833,3.227395833,0,0
399,4/2/2000,101,2.06,7.45,417,NA,9.413333333,21,NA,15,0,1.260108696,1.251041667,3.469673913,3.426770833,0,0
400,4/3/2000,87,2,7.35,419,3.23,9.41,20,NA,16,0,1.1521875,1.260108696,3.398333333,3.469673913,0,0
401,4/4/2000,79,2,7.6,414,NA,9.403333333,19,NA,14,0,1.089270833,1.1521875,3.320315789,3.398333333,0,0
402,4/5/2000,73,2,8.1,390,3.33,9.52,18,NA,13,0,1.047708333,1.089270833,3.289375,3.320315789,0,0
403,4/6/2000,66,2,7.95,357,3.21,9.613333333,15,NA,14,0,0.986979167,1.047708333,3.237604167,3.289375,0,0
404,4/7/2000,57,2,8.2,327,2.77,9.703333333,14,NA,24,0,0.9175,0.986979167,3.2034375,3.237604167,0,0
405,4/8/2000,56,2,8.5,316,2.65,9.75,19,NA,29,0,0.9059375,0.9175,3.170729167,3.2034375,0,0
406,4/9/2000,49,2,8.65,315,2.58,9.956666667,21,NA,45,0,0.844791667,0.9059375,3.179166667,3.170729167,0,0
407,4/10/2000,39,2,8.8,301,3.2,10.22666667,26,NA,101,0,0.749375,0.844791667,3.150416667,3.179166667,0,0
408,4/11/2000,39,1.99,8.85,278,3.66,10.41666667,22,NA,79,0,0.766770833,0.749375,3.113020833,3.150416667,0,0
409,4/12/2000,36,1.99,8.95,276,3.47,10.57333333,23,NA,50,0,0.749166667,0.766770833,3.11,3.113020833,0,0
410,4/13/2000,37,1.98,9.3,279,3.22,10.76,20,NA,35,0,0.7684375,0.749166667,3.0671875,3.11,0,0
411,4/14/2000,31,1.97,9.45,270,2.96,10.98666667,22,NA,23,0,0.674583333,0.7684375,3.021666667,3.0671875,0,0
412,4/15/2000,41,1.98,9.35,258,2.78,11.14333333,21,NA,21,0,0.800104167,0.674583333,3.014166667,3.021666667,0,0
